chengshi,yijiquyu,fangzu,huxing,chaoxiang,zhuangxiu,louceng,min_time_gongjiao,min_time_zhongxue,count_zhongxue,min_time_xiaoxue,count_xiaoxue,min_time_gaoxiao,count_gaoxiao,min_time_yiyuan,count_yiyuan,min_time_jingdian,count_jingdian,min_time_kaifang,count_kaifang,min_time_xiuxian,count_xiuxian
宜昌,东山,1800,2室1厅1卫,南北,精装修,低层/共7层,261,1398,0,2032,0,1442,0,1771,0,636,2,630,3,1141,0
宜昌,东山,1400,1室1厅1卫,南,精装修,低层/共18层,208,1109,0,358,2,1528,0,10000,0,117,4,328,2,10000,0
宜昌,东山,2400,2室2厅1卫,南北,精装修,中层/共28层,410,1246,0,1283,0,1290,0,1371,0,299,3,299,3,1712,0
宜昌,东山,1500,1室1厅1卫,南,精装修,高层/共18层,208,1109,0,358,2,1528,0,10000,0,117,4,328,2,10000,0
宜昌,东山,1500,2室2厅1卫,南,简单装修,低层/共13层,181,1418,0,1279,0,1462,0,10000,0,659,1,337,2,10000,0
宜昌,东山,650,1室0厅1卫,东南,精装修,中层/共28层,410,1246,0,1283,0,1290,0,1371,0,299,3,299,3,1712,0
宜昌,东山,2300,3室2厅2卫,南,精装修,低层/共18层,208,1109,0,358,2,1528,0,10000,0,117,4,328,2,10000,0
宜昌,东山,1999,3室2厅2卫,南北,精装修,低层/共22层,181,1418,0,1279,0,1462,0,10000,0,659,1,337,2,10000,0
宜昌,东山,1200,1室1厅1卫,南,精装修,高层/共18层,208,1109,0,358,2,1528,0,10000,0,117,4,328,2,10000,0
宜昌,东山,2800,3室2厅1卫,南,精装修,高层/共28层,410,1246,0,1283,0,1290,0,1371,0,299,3,299,3,1712,0
宜昌,东山,2000,2室2厅2卫,南,精装修,高层/共7层,1008,10000,0,1074,0,10000,0,1164,0,108,4,1086,0,204,1
宜昌,东山,1200,1室1厅1卫,南,精装修,高层/共18层,208,1109,0,358,2,1528,0,10000,0,117,4,328,2,10000,0
宜昌,东山,2300,3室2厅2卫,东,精装修,高层/共7层,261,1398,0,2032,0,1442,0,1771,0,636,2,630,3,1141,0
宜昌,东山,1100,1室1厅1卫,南北,精装修,中层/共18层,242,1078,0,319,2,1633,0,10000,0,517,5,525,4,1201,0
宜昌,东山,2500,3室2厅2卫,南,精装修,高层/共18层,208,1109,0,358,2,1528,0,10000,0,117,4,328,2,10000,0
宜昌,东山,1800,2室1厅1卫,南北,精装修,低层/共7层,261,1398,0,2032,0,1442,0,1771,0,636,2,630,3,1141,0
宜昌,东山,1200,1室1厅1卫,南北,精装修,中层/共28层,242,1078,0,319,2,1633,0,10000,0,517,5,525,4,1201,0
宜昌,东山,1999,3室2厅2卫,南北,精装修,低层/共18层,181,1418,0,1279,0,1462,0,10000,0,659,1,337,2,10000,0
宜昌,东山,2800,3室2厅1卫,南北,精装修,高层/共31层,410,1246,0,1283,0,1290,0,1371,0,299,3,299,3,1712,0
宜昌,东山,1400,1室1厅1卫,南北,精装修,低层/共18层,208,1109,0,358,2,1528,0,10000,0,117,4,328,2,10000,0
宜昌,东山,3000,3室2厅2卫,南,简单装修,高层/共28层,410,1246,0,1283,0,1290,0,1371,0,299,3,299,3,1712,0
宜昌,东山,700,1室0厅1卫,东南,精装修,中层/共28层,410,1246,0,1283,0,1290,0,1371,0,299,3,299,3,1712,0
宜昌,东山,2100,3室2厅2卫,南北,精装修,低层/共21层,410,1246,0,1283,0,1290,0,1371,0,299,3,299,3,1712,0
宜昌,东山,2700,3室2厅1卫,南北,精装修,低层/共23层,208,1109,0,358,2,1528,0,10000,0,117,4,328,2,10000,0
宜昌,东山,2200,3室2厅1卫,南,精装修,中层/共32层,410,1246,0,1283,0,1290,0,1371,0,299,3,299,3,1712,0
宜昌,东山,1600,2室2厅1卫,南北,精装修,低层/共7层,261,1398,0,2032,0,1442,0,1771,0,636,2,630,3,1141,0
宜昌,东山,1600,2室2厅1卫,南北,简单装修,低层/共7层,261,1398,0,2032,0,1442,0,1771,0,636,2,630,3,1141,0
宜昌,东山,2599,3室2厅2卫,南北,精装修,低层/共31层,410,1246,0,1283,0,1290,0,1371,0,299,3,299,3,1712,0
宜昌,东山,600,1室0厅1卫,南,精装修,高层/共30层,410,1246,0,1283,0,1290,0,1371,0,299,3,299,3,1712,0
宜昌,东山,1600,2室1厅1卫,东南,精装修,中层/共28层,208,1109,0,358,2,1528,0,10000,0,117,4,328,2,10000,0
宜昌,东山,1500,2室2厅1卫,东南,精装修,低层/共13层,181,1418,0,1279,0,1462,0,10000,0,659,1,337,2,10000,0
宜昌,东山,1200,1室1厅1卫,南北,精装修,中层/共28层,242,1078,0,319,2,1633,0,10000,0,517,5,525,4,1201,0
宜昌,东山,1600,2室1厅1卫,南北,简单装修,低层/共28层,242,1078,0,319,2,1633,0,10000,0,517,5,525,4,1201,0
宜昌,东山,1800,2室1厅1卫,南北,精装修,低层/共7层,261,1398,0,2032,0,1442,0,1771,0,636,2,630,3,1141,0
宜昌,东山,1500,1室1厅1卫,南北,精装修,低层/共18层,208,1109,0,358,2,1528,0,10000,0,117,4,328,2,10000,0
宜昌,东山,2600,3室2厅2卫,南北,精装修,中层/共7层,169,1008,0,1039,0,1052,0,1286,0,246,3,378,3,10000,0
宜昌,东山,550,1室0厅1卫,东南,简单装修,中层/共7层,309,1548,0,1177,0,1592,0,10000,0,735,3,279,2,10000,0
宜昌,东山,1500,1室1厅1卫,东南,精装修,高层/共18层,208,1109,0,358,2,1528,0,10000,0,117,4,328,2,10000,0
宜昌,东山,3998,4室2厅3卫,南,豪华装修,中层/共30层,410,1246,0,1283,0,1290,0,1371,0,299,3,299,3,1712,0
宜昌,东山,1200,1室1厅1卫,北,精装修,中层/共7层,309,1548,0,1177,0,1592,0,10000,0,735,3,279,2,10000,0
宜昌,东山,1600,2室2厅1卫,南北,精装修,中层/共7层,261,1398,0,2032,0,1442,0,1771,0,636,2,630,3,1141,0
宜昌,东山,700,1室0厅1卫,南,精装修,中层/共33层,410,1246,0,1283,0,1290,0,1371,0,299,3,299,3,1712,0
宜昌,东山,1600,2室2厅1卫,南北,精装修,低层/共7层,261,1398,0,2032,0,1442,0,1771,0,636,2,630,3,1141,0
宜昌,东山,2500,3室2厅1卫,南北,精装修,低层/共30层,410,1246,0,1283,0,1290,0,1371,0,299,3,299,3,1712,0
宜昌,东山,2400,2室2厅1卫,南北,精装修,低层/共28层,410,1246,0,1283,0,1290,0,1371,0,299,3,299,3,1712,0
宜昌,东山,1400,1室1厅1卫,南,精装修,中层/共22层,410,1246,0,1283,0,1290,0,1371,0,299,3,299,3,1712,0
宜昌,东山,2400,2室2厅1卫,南,精装修,低层/共24层,410,1246,0,1283,0,1290,0,1371,0,299,3,299,3,1712,0
宜昌,东山,2800,3室2厅1卫,南北,精装修,高层/共28层,410,1246,0,1283,0,1290,0,1371,0,299,3,299,3,1712,0
宜昌,东山,1500,1室1厅1卫,南北,精装修,高层/共18层,208,1109,0,358,2,1528,0,10000,0,117,4,328,2,10000,0
宜昌,东山,1600,2室2厅1卫,南北,精装修,低层/共7层,261,1398,0,2032,0,1442,0,1771,0,636,2,630,3,1141,0
宜昌,东山,2000,2室2厅2卫,南,精装修,中层/共7层,1008,10000,0,1074,0,10000,0,1164,0,108,4,1086,0,204,1
宜昌,东山,1400,1室1厅1卫,南,精装修,中层/共22层,410,1246,0,1283,0,1290,0,1371,0,299,3,299,3,1712,0
宜昌,东山,2800,3室2厅2卫,东南,精装修,高层/共34层,340,1671,0,1117,0,10000,0,10000,0,748,2,767,1,10000,0
宜昌,东山,1600,1室1厅1卫,南,精装修,高层/共33层,340,1671,0,1117,0,10000,0,10000,0,748,2,767,1,10000,0
宜昌,东山,3200,3室2厅2卫,南北,豪华装修,低层/共27层,340,1671,0,1117,0,10000,0,10000,0,748,2,767,1,10000,0
宜昌,东山,2999,3室2厅1卫,南,精装修,高层/共32层,340,1671,0,1117,0,10000,0,10000,0,748,2,767,1,10000,0
宜昌,东山,2599,3室2厅1卫,南北,精装修,中层/共32层,340,1671,0,1117,0,10000,0,10000,0,748,2,767,1,10000,0
宜昌,东山,2299,2室2厅1卫,南北,精装修,高层/共14层,340,1671,0,1117,0,10000,0,10000,0,748,2,767,1,10000,0
宜昌,东山,2700,3室2厅2卫,南,精装修,低层/共32层,340,1671,0,1117,0,10000,0,10000,0,748,2,767,1,10000,0
宜昌,东山,3000,3室2厅1卫,南北,精装修,中层/共30层,340,1671,0,1117,0,10000,0,10000,0,748,2,767,1,10000,0
宜昌,东山,2500,3室2厅2卫,南,精装修,中层/共32层,340,1671,0,1117,0,10000,0,10000,0,748,2,767,1,10000,0
宜昌,东山,2800,3室2厅2卫,南,精装修,高层/共34层,340,1671,0,1117,0,10000,0,10000,0,748,2,767,1,10000,0
宜昌,东山,2600,3室2厅1卫,南,精装修,高层/共21层,340,1671,0,1117,0,10000,0,10000,0,748,2,767,1,10000,0
宜昌,东山,2900,3室2厅2卫,东南,精装修,高层/共33层,340,1671,0,1117,0,10000,0,10000,0,748,2,767,1,10000,0
宜昌,东山,2300,2室1厅1卫,南北,精装修,中层/共32层,340,1671,0,1117,0,10000,0,10000,0,748,2,767,1,10000,0
宜昌,东山,3000,3室2厅2卫,南北,精装修,高层/共28层,340,1671,0,1117,0,10000,0,10000,0,748,2,767,1,10000,0
宜昌,东山,2850,3室2厅2卫,南,精装修,高层/共30层,340,1671,0,1117,0,10000,0,10000,0,748,2,767,1,10000,0
宜昌,东山,2500,3室2厅2卫,南,精装修,高层/共34层,340,1671,0,1117,0,10000,0,10000,0,748,2,767,1,10000,0
宜昌,东山,2600,2室2厅1卫,南北,精装修,高层/共31层,340,1671,0,1117,0,10000,0,10000,0,748,2,767,1,10000,0
宜昌,东山,2400,3室2厅2卫,南北,精装修,低层/共32层,340,1671,0,1117,0,10000,0,10000,0,748,2,767,1,10000,0
宜昌,东山,2599,3室2厅2卫,南北,精装修,低层/共31层,410,1246,0,1283,0,1290,0,1371,0,299,3,299,3,1712,0
宜昌,东山,2299,2室2厅1卫,南北,精装修,高层/共14层,340,1671,0,1117,0,10000,0,10000,0,748,2,767,1,10000,0
宜昌,东山,2900,3室2厅2卫,南北,精装修,低层/共33层,340,1671,0,1117,0,10000,0,10000,0,748,2,767,1,10000,0
宜昌,东山,2400,2室2厅1卫,南北,精装修,低层/共32层,410,1246,0,1283,0,1290,0,1371,0,299,3,299,3,1712,0
宜昌,东山,1000,1室0厅1卫,南,精装修,高层/共30层,340,1671,0,1117,0,10000,0,10000,0,748,2,767,1,10000,0
宜昌,东山,2850,3室2厅1卫,南北,精装修,高层/共33层,340,1671,0,1117,0,10000,0,10000,0,748,2,767,1,10000,0
宜昌,东山,3000,3室2厅1卫,南北,精装修,高层/共33层,340,1671,0,1117,0,10000,0,10000,0,748,2,767,1,10000,0
宜昌,东山,2500,3室2厅2卫,南北,精装修,低层/共27层,340,1671,0,1117,0,10000,0,10000,0,748,2,767,1,10000,0
宜昌,东山,3500,4室2厅2卫,南北,毛坯,低层/共32层,340,1671,0,1117,0,10000,0,10000,0,748,2,767,1,10000,0
宜昌,东山,2200,3室2厅1卫,南,精装修,中层/共20层,340,1671,0,1117,0,10000,0,10000,0,748,2,767,1,10000,0
宜昌,东山,1300,3室2厅2卫,南北,毛坯,中层/共33层,340,1671,0,1117,0,10000,0,10000,0,748,2,767,1,10000,0
宜昌,东山,2200,3室1厅2卫,南,简单装修,高层/共32层,340,1671,0,1117,0,10000,0,10000,0,748,2,767,1,10000,0
宜昌,东山,2200,3室1厅2卫,南,简单装修,高层/共32层,340,1671,0,1117,0,10000,0,10000,0,748,2,767,1,10000,0
宜昌,东山,2800,3室2厅2卫,南,精装修,高层/共21层,340,1671,0,1117,0,10000,0,10000,0,748,2,767,1,10000,0
宜昌,东山,550,1室0厅1卫,东南,简单装修,中层/共7层,309,1548,0,1177,0,1592,0,10000,0,735,3,279,2,10000,0
宜昌,东山,1800,3室2厅2卫,南,毛坯,低层/共34层,340,1671,0,1117,0,10000,0,10000,0,748,2,767,1,10000,0
宜昌,东山,2700,3室2厅1卫,南北,精装修,低层/共23层,208,1109,0,358,2,1528,0,10000,0,117,4,328,2,10000,0
宜昌,东山,3998,4室2厅3卫,南,豪华装修,中层/共30层,410,1246,0,1283,0,1290,0,1371,0,299,3,299,3,1712,0
宜昌,东山,3000,3室2厅2卫,南,简单装修,高层/共28层,410,1246,0,1283,0,1290,0,1371,0,299,3,299,3,1712,0
宜昌,东山,2400,2室2厅1卫,南北,精装修,低层/共28层,410,1246,0,1283,0,1290,0,1371,0,299,3,299,3,1712,0
宜昌,东山,1400,1室1厅1卫,南北,精装修,低层/共18层,208,1109,0,358,2,1528,0,10000,0,117,4,328,2,10000,0
宜昌,东山,1800,2室1厅1卫,南北,精装修,低层/共7层,261,1398,0,2032,0,1442,0,1771,0,636,2,630,3,1141,0
宜昌,东山,2100,3室2厅2卫,南北,精装修,低层/共21层,410,1246,0,1283,0,1290,0,1371,0,299,3,299,3,1712,0
宜昌,东山,2800,3室2厅1卫,南北,精装修,高层/共31层,410,1246,0,1283,0,1290,0,1371,0,299,3,299,3,1712,0
宜昌,东山,1500,1室1厅1卫,东南,精装修,高层/共18层,208,1109,0,358,2,1528,0,10000,0,117,4,328,2,10000,0
宜昌,东山,1500,1室1厅1卫,南北,精装修,高层/共18层,208,1109,0,358,2,1528,0,10000,0,117,4,328,2,10000,0
宜昌,东山,700,1室0厅1卫,南,精装修,中层/共33层,410,1246,0,1283,0,1290,0,1371,0,299,3,299,3,1712,0
宜昌,东山,1800,3室2厅1卫,南,简单装修,低层/共7层,169,1201,0,1135,0,1245,0,1649,0,442,4,325,3,10000,0
宜昌,东山,600,1室0厅1卫,南,精装修,高层/共30层,410,1246,0,1283,0,1290,0,1371,0,299,3,299,3,1712,0
宜昌,枝江,600,2室1厅1卫,南北,精装修,低层/共7层,584,682,1,1052,0,10000,0,762,1,884,1,519,3,438,1
宜昌,枝江,600,2室1厅1卫,东,简单装修,共5层,276,812,2,382,1,552,1,849,1,237,4,346,4,1573,0
宜昌,枝江,100,1室1厅1卫,南北,简单装修,低层/共7层,69,437,3,337,2,1639,0,578,1,61,13,61,10,838,1
宜昌,枝江,350,1室0厅1卫,东,暂无信息,共5层,276,812,2,382,1,552,1,849,1,237,4,346,4,1573,0
宜昌,枝江,1300,2室2厅1卫,南,简单装修,高层/共7层,167,193,2,226,4,10000,0,322,1,1001,0,693,4,857,1
宜昌,枝江,1000,2室2厅1卫,南,豪华装修,中层/共20层,709,10000,0,1020,0,1389,0,1016,0,1111,0,244,2,10000,0
宜昌,枝江,1200,3室2厅1卫,南北,精装修,高层/共7层,5,904,0,524,2,694,1,270,1,143,1,106,3,10000,0
宜昌,枝江,400,1室1厅1卫,东西,简单装修,共3层,489,10000,0,10000,0,10000,0,10000,0,511,1,10000,0,10000,0
宜昌,枝江,600,3室1厅1卫,南,简单装修,中层/共7层,104,868,1,515,1,1219,0,934,0,780,3,718,5,313,2
宜昌,枝江,800,2室1厅1卫,南,精装修,共4层,142,1399,0,1044,0,10000,0,10000,0,1088,0,551,2,10000,0
宜昌,枝江,450,1室0厅1卫,南,精装修,共4层,78,1177,0,679,2,869,1,159,1,272,1,293,3,10000,0
宜昌,枝江,15000,3室2厅2卫,南,精装修,低层/共18层,201,1301,0,10000,0,10000,0,10000,0,10000,0,10000,0,10000,0
宜昌,枝江,1200,1室1厅1卫,东,简单装修,共1层,44,499,1,341,1,149,1,776,1,354,4,527,3,1027,0
宜昌,枝江,800,7室0厅0卫,南,暂无信息,共4层,328,389,2,616,2,879,1,822,1,303,4,174,7,827,1
宜昌,枝江,480,1室1厅1卫,西,简单装修,共4层,98,860,1,219,1,1038,0,653,2,457,4,392,10,0,2
宜昌,枝江,600,3室2厅2卫,南,简单装修,共3层,149,10000,0,429,1,1374,0,468,1,555,1,524,2,10000,0
宜昌,枝江,2000,2室2厅1卫,南,豪华装修,高层/共18层,248,1092,0,535,1,966,0,771,1,643,1,447,2,10000,0
宜昌,枝江,500,2室1厅1卫,南,暂无信息,高层/共7层,248,1092,0,535,1,966,0,771,1,643,1,447,2,10000,0
宜昌,枝江,2800,3室2厅2卫,南,精装修,高层/共26层,709,10000,0,1020,0,1389,0,1016,0,1111,0,244,2,10000,0
宜昌,枝江,800,1室2厅1卫,南北,简单装修,共4层,276,812,2,382,1,552,1,849,1,237,4,346,4,1573,0
宜昌,枝江,380,1室1厅1卫,南,暂无信息,共3层,78,1177,0,679,2,869,1,159,1,272,1,293,3,10000,0
宜昌,枝江,500,2室2厅1卫,南,简单装修,高层/共6层,153,704,1,540,2,709,1,801,1,395,4,222,4,1465,0
宜昌,枝江,8000,3室1厅1卫,南,简单装修,共2层,328,389,2,616,2,879,1,822,1,303,4,174,7,827,1
宜昌,枝江,800,3室2厅1卫,南,精装修,高层/共6层,141,386,2,722,2,564,1,1238,0,185,3,591,2,551,1
宜昌,枝江,12500,2室1厅1卫,南,简单装修,高层/共19层,248,1092,0,535,1,966,0,771,1,643,1,447,2,10000,0
宜昌,枝江,1000,3室2厅1卫,南,简单装修,中层/共7层,264,730,2,526,2,10000,0,431,2,415,2,209,10,367,3
宜昌,枝江,1250,3室2厅1卫,南北,暂无信息,中层/共8层,93,1004,0,599,2,795,1,166,1,38,1,45,3,10000,0
宜昌,枝江,900,2室1厅2卫,南,暂无信息,共2层,41,18,1,487,1,1274,0,474,1,353,5,160,14,802,1
宜昌,枝江,1700,3室1厅1卫,西,简单装修,共4层,78,1177,0,679,2,869,1,159,1,272,1,293,3,10000,0
宜昌,枝江,750,2室1厅1卫,南,精装修,高层/共7层,41,18,1,487,1,1274,0,474,1,353,5,160,14,802,1
宜昌,枝江,400,2室1厅1卫,南,简单装修,共3层,82,475,1,138,3,10000,0,743,1,784,1,875,1,10000,0
宜昌,枝江,300,1室0厅1卫,南,暂无信息,共1层,489,10000,0,10000,0,10000,0,10000,0,511,1,10000,0,10000,0
宜昌,枝江,600,2室1厅1卫,南,简单装修,共3层,338,535,1,194,1,10000,0,897,1,803,2,475,8,1235,0
宜昌,枝江,500,2室1厅1卫,南北,简单装修,中层/共6层,489,10000,0,10000,0,10000,0,10000,0,511,1,10000,0,10000,0
宜昌,枝江,550,2室1厅1卫,北,简单装修,共4层,78,1177,0,679,2,869,1,159,1,272,1,293,3,10000,0
宜昌,枝江,600,2室1厅1卫,北,暂无信息,共4层,78,1177,0,679,2,869,1,159,1,272,1,293,3,10000,0
宜昌,枝江,900,2室2厅1卫,南,精装修,中层/共7层,276,812,2,382,1,552,1,849,1,237,4,346,4,1573,0
宜昌,枝江,420,2室1厅1卫,南北,简单装修,低层/共6层,489,10000,0,10000,0,10000,0,10000,0,511,1,10000,0,10000,0
宜昌,枝江,500,1室1厅1卫,南北,豪华装修,共5层,78,1177,0,679,2,869,1,159,1,272,1,293,3,10000,0
宜昌,枝江,750,2室1厅1卫,南,暂无信息,高层/共7层,41,18,1,487,1,1274,0,474,1,353,5,160,14,802,1
宜昌,枝江,500,1室1厅1卫,南北,豪华装修,共5层,78,1177,0,679,2,869,1,159,1,272,1,293,3,10000,0
宜昌,枝江,600,2室1厅1卫,北,暂无信息,共4层,78,1177,0,679,2,869,1,159,1,272,1,293,3,10000,0
宜昌,枝江,1200,4室1厅2卫,南,精装修,共4层,140,712,1,10000,0,10000,0,10000,0,812,1,812,1,10000,0
宜昌,枝江,1200,2室1厅1卫,西,精装修,共5层,90,856,1,220,1,1036,0,650,2,486,4,420,10,34,2
宜昌,枝江,550,2室1厅1卫,北,简单装修,共4层,78,1177,0,679,2,869,1,159,1,272,1,293,3,10000,0
宜昌,枝江,350,1室0厅1卫,东,暂无信息,共5层,276,812,2,382,1,552,1,849,1,237,4,346,4,1573,0
宜昌,枝江,600,2室1厅1卫,东,简单装修,共5层,276,812,2,382,1,552,1,849,1,237,4,346,4,1573,0
宜昌,当阳,800,1室0厅1卫,南,精装修,中层/共9层,1,507,3,235,2,10000,0,458,2,213,7,100,12,248,5
宜昌,枝江,2000,2室2厅1卫,南,豪华装修,高层/共18层,248,1092,0,535,1,966,0,771,1,643,1,447,2,10000,0
宜昌,枝江,1000,2室2厅1卫,南,豪华装修,中层/共20层,709,10000,0,1020,0,1389,0,1016,0,1111,0,244,2,10000,0
宜昌,枝江,480,1室1厅1卫,西,简单装修,共4层,98,860,1,219,1,1038,0,653,2,457,4,392,10,0,2
宜昌,枝江,400,1室1厅1卫,东西,简单装修,共3层,489,10000,0,10000,0,10000,0,10000,0,511,1,10000,0,10000,0
宜昌,枝江,3000,3室2厅1卫,南北,简单装修,低层/共10层,59,369,1,320,1,149,1,917,0,214,4,668,3,889,1
宜昌,枝江,700,2室1厅1卫,东,简单装修,共1层,78,1177,0,679,2,869,1,159,1,272,1,293,3,10000,0
宜昌,枝江,650,2室2厅1卫,南北,精装修,共5层,276,812,2,382,1,552,1,849,1,237,4,346,4,1573,0
宜昌,当阳,800,1室1厅1卫,南,精装修,高层/共12层,1,507,3,235,2,10000,0,458,2,213,7,100,12,248,5
宜昌,当阳,1600,2室2厅1卫,南,精装修,中层/共16层,272,876,1,556,2,10000,0,1161,0,541,3,621,5,828,1
宜昌,当阳,1500,2室2厅1卫,南北,精装修,低层/共6层,419,862,1,1098,0,1311,0,10000,0,677,2,502,4,10000,0
宜昌,当阳,850,3室2厅2卫,南,简单装修,低层/共6层,132,489,3,499,4,10000,0,417,3,0,6,35,11,73,4
宜昌,当阳,1600,3室2厅2卫,南,精装修,低层/共6层,236,944,0,1180,0,10000,0,1119,0,718,3,236,5,10000,0
宜昌,当阳,1500,3室2厅2卫,南,精装修,低层/共6层,419,862,1,1098,0,1311,0,10000,0,677,2,502,4,10000,0
宜昌,当阳,850,3室2厅1卫,南,简单装修,低层/共6层,132,489,3,499,4,10000,0,417,3,0,6,35,11,73,4
宜昌,当阳,1600,3室2厅1卫,南,简单装修,中层/共6层,140,380,4,410,2,10000,0,693,1,415,7,386,10,613,3
宜昌,当阳,800,3室2厅1卫,南,简单装修,共4层,132,489,3,499,4,10000,0,417,3,0,6,35,11,73,4
宜昌,当阳,1600,3室2厅1卫,南北,精装修,中层/共6层,387,10000,0,356,2,10000,0,1303,0,861,1,1164,0,10000,0
宜昌,当阳,1500,3室2厅1卫,南,精装修,中层/共11层,75,345,2,321,1,10000,0,10000,0,893,1,10000,0,10000,0
宜昌,当阳,1000,3室2厅1卫,东南,简单装修,中层/共6层,185,598,3,408,1,10000,0,394,2,702,3,315,6,789,2
宜昌,当阳,3000,3室2厅1卫,南北,精装修,共3层,312,1039,0,451,1,10000,0,1048,0,465,3,274,7,715,3
宜昌,当阳,2200,1室0厅1卫,南,简单装修,低层/共29层,124,282,7,346,2,10000,0,841,1,316,7,34,11,0,3
宜昌,当阳,1600,2室2厅1卫,南,精装修,中层/共16层,312,1039,0,451,1,10000,0,1048,0,465,3,274,7,715,3
宜昌,当阳,1800,3室2厅2卫,南北,精装修,高层/共11层,10000,535,1,640,1,10000,0,10000,0,578,2,1033,0,10000,0
宜昌,当阳,1500,2室2厅1卫,南北,精装修,低层/共17层,272,876,1,556,2,10000,0,1161,0,541,3,621,5,828,1
宜昌,当阳,1600,2室2厅1卫,南,精装修,低层/共17层,272,876,1,556,2,10000,0,1161,0,541,3,621,5,828,1
宜昌,当阳,750,3室2厅1卫,南,简单装修,低层/共6层,10000,10000,0,10000,0,10000,0,10000,0,10000,0,10000,0,10000,0
宜昌,当阳,1300,2室2厅1卫,南,精装修,高层/共6层,186,1331,0,448,3,10000,0,721,1,221,2,978,0,1119,0
宜昌,当阳,1500,3室2厅2卫,南,精装修,中层/共6层,387,10000,0,356,2,10000,0,1303,0,861,1,1164,0,10000,0
宜昌,当阳,1800,2室2厅1卫,南,简单装修,中层/共7层,140,380,4,410,2,10000,0,693,1,415,7,386,10,613,3
宜昌,当阳,1000,3室2厅3卫,东南,精装修,共2层,176,1011,0,1219,0,1040,0,10000,0,973,0,2297,0,10000,0
宜昌,当阳,1300,2室2厅1卫,南,精装修,高层/共6层,186,1331,0,448,3,10000,0,721,1,221,2,978,0,1119,0
宜昌,当阳,2000,3室2厅1卫,南,精装修,低层/共6层,28,555,1,534,2,10000,0,0,2,87,7,197,10,329,5
宜昌,当阳,1700,4室2厅2卫,南,暂无信息,高层/共6层,419,862,1,1098,0,1311,0,10000,0,677,2,502,4,10000,0
宜昌,当阳,1500,2室2厅1卫,南北,精装修,中层/共17层,312,1039,0,451,1,10000,0,1048,0,465,3,274,7,715,3
宜昌,当阳,1600,3室2厅2卫,南北,精装修,低层/共6层,236,944,0,1180,0,10000,0,1119,0,718,3,236,5,10000,0
宜昌,当阳,400,2室1厅1卫,西,暂无信息,共1层,895,1134,0,573,1,10000,0,928,0,564,4,715,2,519,3
宜昌,当阳,1500,2室2厅1卫,南北,精装修,低层/共7层,460,1180,0,499,3,10000,0,617,1,623,3,664,4,764,2
宜昌,当阳,1500,2室2厅1卫,南北,精装修,中层/共11层,150,61,4,452,2,10000,0,522,2,430,7,395,8,575,3
宜昌,当阳,1000,2室1厅1卫,南,简单装修,共1层,143,1409,0,152,3,10000,0,845,1,699,2,839,3,993,0
宜昌,当阳,600,2室2厅1卫,南,简单装修,高层/共6层,10000,10000,0,10000,0,10000,0,10000,0,10000,0,10000,0,10000,0
宜昌,当阳,1000,2室2厅1卫,南北,精装修,低层/共7层,132,489,3,499,4,10000,0,417,3,0,6,35,11,73,4
宜昌,当阳,1600,3室2厅2卫,南北,精装修,中层/共6层,387,10000,0,356,2,10000,0,1303,0,861,1,1164,0,10000,0
宜昌,当阳,600,2室1厅1卫,南,简单装修,高层/共7层,28,555,1,534,2,10000,0,0,2,87,7,197,10,329,5
