zongjia,quwei,mianji,shi,ting,wei,chaoxiang,zhuangxiu,louceng,min_time_gongjiao,min_time_zhongxue,count_zhongxue,min_time_xiaoxue,count_xiaoxue,count_gaoxiao,count_yiyuan,min_time_jingdian,count_jingdian,min_time_kaifang,count_kaifang,count_xiuxian
41,1,105,3,2,1,2,2,3,6,264,4,213,2,0,2,302,7,219,16,3
42,1,85,2,2,1,2,3,2,556,807,1,836,1,0,0,1115,0,722,4,0
41,1,94,2,2,1,2,3,2,597,1066,0,795,1,0,0,1317,0,585,2,0
42,1,80,2,2,1,2,1,3,203,724,5,453,1,0,0,754,3,747,8,3
48,1,85,2,2,1,2,3,1,136,1242,0,366,1,0,1,483,3,857,1,0
53,1,98,2,2,1,2,3,3,230,873,1,1311,0,0,1,405,2,197,10,0
20,1,60,2,1,1,2,2,1,127,338,7,132,2,0,0,388,5,184,8,3
43,1,115,3,2,1,2,3,3,331,1418,0,1105,0,0,1,482,2,364,3,0
122,1,250,5,2,3,2,3,1,249,1045,0,1198,0,0,1,613,1,270,5,0
95,1,137,3,2,2,2,4,2,331,1418,0,1105,0,0,1,482,2,364,3,0
68,1,126,3,2,2,2,1,3,124,282,7,346,2,0,1,316,7,34,11,3
35,1,111,3,2,2,2,1,3,14,496,2,620,1,0,1,388,6,329,4,0
50,1,105,4,2,2,2,3,2,124,282,7,346,2,0,1,316,7,34,11,3
58,1,138,3,2,2,2,1,2,138,1239,0,913,0,0,1,787,1,434,3,0
40,1,119,3,2,2,2,3,3,597,1066,0,795,1,0,0,1317,0,585,2,0
65,1,100,8,3,3,2,2,1,422,778,2,834,1,0,0,1097,0,410,6,0
45,1,92,3,2,1,2,3,3,133,269,5,461,1,0,0,413,5,413,7,3
84,1,175,4,2,3,2,1,1,561,1158,0,808,1,0,1,360,4,360,8,0
65,1,132,3,2,2,2,2,1,124,282,7,346,2,0,1,316,7,34,11,3
78,1,132,4,2,2,2,3,1,556,807,1,836,1,0,0,1115,0,722,4,0
35,1,125,3,2,2,2,1,3,422,778,2,834,1,0,0,1097,0,410,6,0
18,1,60,2,1,1,2,2,1,71,149,3,493,2,0,2,470,6,210,8,3
23,1,70,2,2,1,2,3,1,89,217,4,401,2,0,2,377,6,384,8,3
56,1,90,2,2,1,2,3,1,133,269,5,461,1,0,0,413,5,413,7,3
45,1,90,2,2,1,2,2,2,138,1239,0,913,0,0,1,787,1,434,3,0
32,1,84,2,2,1,2,3,1,251,475,3,587,1,0,0,794,1,444,6,3
95,1,200,5,3,3,2,4,3,212,312,4,512,1,0,1,320,9,87,15,3
58,1,98,2,2,1,2,3,2,219,742,5,386,1,0,0,760,3,728,8,3
63,1,104,3,2,2,2,3,3,681,915,0,1381,0,0,0,905,0,1317,0,0
55,1,125,3,2,2,2,3,2,100,6,3,642,2,0,1,1,9,192,15,3
75,1,122,3,2,2,2,3,2,681,915,0,1381,0,0,0,905,0,1317,0,0
62,1,135,4,2,2,2,1,3,6,264,4,213,2,0,2,302,7,219,16,3
55,1,117,3,2,2,2,1,2,556,807,1,836,1,0,0,1115,0,722,4,0
48,1,125,3,2,2,1,2,1,246,1046,0,1268,0,0,0,686,1,414,10,0
50,1,120,4,2,2,2,1,3,300,814,1,498,1,0,0,926,0,592,6,3
66,1,124,4,2,2,2,3,2,76,456,3,580,1,0,1,296,6,296,4,0
16,1,41,1,0,1,2,3,2,331,1418,0,1105,0,0,1,482,2,364,3,0
40,1,120,3,2,2,2,3,3,115,193,3,537,2,0,2,514,6,168,8,3
44,1,88,2,2,1,2,1,1,136,1242,0,366,1,0,1,483,3,857,1,0
55,1,90,2,2,1,2,3,1,113,291,1,663,1,0,0,886,1,275,3,0
32,1,100,2,2,1,2,3,3,246,1046,0,1268,0,0,0,686,1,414,10,0
50,1,92,2,2,1,2,3,2,102,1233,0,772,1,0,1,253,6,224,5,0
40,1,112,3,2,2,2,3,2,54,950,0,923,0,0,2,631,6,345,12,0
300,1,523,6,4,6,2,4,1,283,1137,0,588,1,0,1,400,5,493,4,0
60,1,92,3,2,1,2,3,3,136,1242,0,366,1,0,1,483,3,857,1,0
45,1,108,3,2,2,2,3,1,456,962,0,645,1,0,0,1177,0,453,4,0
49,1,85,2,2,1,2,3,1,556,807,1,836,1,0,0,1115,0,722,4,0
62,1,105,3,2,2,2,3,1,681,915,0,1381,0,0,0,905,0,1317,0,0
38,1,94,2,2,1,2,1,2,457,783,1,655,1,0,0,1091,0,563,5,0
56,1,115,3,2,2,2,1,3,113,291,1,663,1,0,0,886,1,275,3,0
65,1,114,3,2,2,2,3,3,457,783,1,655,1,0,0,1091,0,563,5,0
54,1,79,2,2,1,2,3,2,203,724,5,453,1,0,0,754,3,747,8,3
51,1,85,2,2,1,2,3,1,556,807,1,836,1,0,0,1115,0,722,4,0
38,1,126,3,2,2,2,1,3,137,630,1,1060,0,0,0,1274,0,714,1,0
43,1,99,2,2,1,2,3,1,597,1066,0,795,1,0,0,1317,0,585,2,0
75,1,134,4,2,2,2,3,1,136,1242,0,366,1,0,1,483,3,857,1,0
28,1,53,1,1,1,2,3,3,300,814,1,498,1,0,0,926,0,592,6,3
48,1,118,3,2,1,2,3,3,221,1069,0,1015,0,0,1,579,5,291,10,0
45,1,104,3,2,2,2,3,1,456,962,0,645,1,0,0,1177,0,453,4,0
37,1,81,2,2,1,2,3,3,597,1066,0,795,1,0,0,1317,0,585,2,0
49,1,83,2,2,1,2,3,2,556,807,1,836,1,0,0,1115,0,722,4,0
58,1,111,3,2,2,2,3,2,260,603,2,902,0,0,1,924,0,185,2,0
59,1,138,3,2,1,2,2,1,69,591,3,563,1,0,1,394,6,291,14,1
62,1,124,3,2,2,2,3,1,124,282,7,346,2,0,1,316,7,34,11,3
60,1,92,3,2,1,2,3,3,136,1242,0,366,1,0,1,483,3,857,1,0
55,1,80,2,2,1,2,3,3,203,724,5,453,1,0,0,754,3,747,8,3
48,1,125,3,2,2,2,3,1,246,1046,0,1268,0,0,0,686,1,414,10,0
26,1,78,2,1,1,2,2,1,146,301,4,354,2,0,1,239,9,298,14,3
23,1,85,3,1,1,2,3,1,37,827,1,951,0,0,1,718,1,587,3,0
59,1,103,3,2,2,2,3,2,681,915,0,1381,0,0,0,905,0,1317,0,0
53,1,123,3,2,2,2,3,1,221,1069,0,1015,0,0,1,579,5,291,10,0
42,1,95,3,2,1,2,3,3,331,1418,0,1105,0,0,1,482,2,364,3,0
31,1,101,3,2,2,2,2,3,124,366,4,349,1,0,1,627,3,348,7,3
55,1,125,3,2,2,2,3,1,597,1066,0,795,1,0,0,1317,0,585,2,0
68,1,138,3,2,2,2,3,1,69,591,3,563,1,0,1,394,6,291,14,1
52,1,109,3,2,2,2,3,2,456,962,0,645,1,0,0,1177,0,453,4,0
66,1,119,3,2,2,2,3,3,136,1242,0,366,1,0,1,483,3,857,1,0
63,1,128,3,2,2,2,3,2,219,742,5,386,1,0,0,760,3,728,8,3
65,1,100,2,2,1,2,3,2,124,282,7,346,2,0,1,316,7,34,11,3
60,1,137,3,2,1,2,3,2,102,1233,0,772,1,0,1,253,6,224,5,0
58,1,125,3,2,2,2,3,2,331,1418,0,1105,0,0,1,482,2,364,3,0
26,1,85,2,1,1,2,2,1,89,217,4,401,2,0,2,377,6,384,8,3
48,1,111,3,2,2,2,1,1,283,1137,0,588,1,0,1,400,5,493,4,0
38,1,84,2,2,1,2,1,3,283,1137,0,588,1,0,1,400,5,493,4,0
65,1,130,3,2,2,2,3,1,146,301,4,354,2,0,1,239,9,298,14,3
40,1,128,3,2,1,2,2,2,256,599,2,932,0,0,1,920,0,181,2,0
53,1,93,2,2,1,2,3,3,113,291,1,663,1,0,0,886,1,275,3,0
76,1,130,3,2,2,2,3,1,113,291,1,663,1,0,0,886,1,275,3,0
28,1,91,2,2,1,2,2,3,121,660,1,1255,0,0,1,340,5,152,14,2
50,1,131,3,2,2,2,3,3,202,584,2,708,1,0,1,474,5,474,3,0
47,1,126,3,2,2,2,1,2,221,1069,0,1015,0,0,1,579,5,291,10,0
49,1,109,3,2,2,1,1,2,264,584,1,861,1,0,1,1004,0,1318,0,0
30,1,60,1,1,1,2,3,3,681,915,0,1381,0,0,0,905,0,1317,0,0
48,1,102,2,2,2,2,3,2,102,1233,0,772,1,0,1,253,6,224,5,0
23,1,48,2,1,1,2,3,2,37,827,1,951,0,0,1,718,1,587,3,0
69,1,117,4,2,2,2,4,2,113,291,1,663,1,0,0,886,1,275,3,0
72,1,121,4,2,2,2,3,3,681,915,0,1381,0,0,0,905,0,1317,0,0
76,1,148,4,2,2,2,3,1,136,1242,0,366,1,0,1,483,3,857,1,0
100,1,128,3,2,2,2,4,3,124,282,7,346,2,0,1,316,7,34,11,3
39,1,90,2,2,1,2,1,1,264,584,1,861,1,0,1,1004,0,1318,0,0
49,1,92,2,2,1,2,3,3,76,456,3,580,1,0,1,296,6,296,4,0
48,1,100,2,2,1,2,3,3,102,1233,0,772,1,0,1,253,6,224,5,0
42,1,90,2,2,1,2,3,2,456,962,0,645,1,0,0,1177,0,453,4,0
65,1,105,3,2,1,2,3,3,264,584,1,861,1,0,1,1004,0,1318,0,0
62,1,131,3,2,2,2,1,1,113,291,1,663,1,0,0,886,1,275,3,0
42,1,92,4,2,2,2,3,3,331,1418,0,1105,0,0,1,482,2,364,3,0
43,1,99,2,2,1,2,2,2,331,1418,0,1105,0,0,1,482,2,364,3,0
60,1,131,3,2,2,2,3,1,597,1066,0,795,1,0,0,1317,0,585,2,0
57,1,106,3,2,2,2,1,3,203,724,5,453,1,0,0,754,3,747,8,3
43,1,103,4,2,1,2,3,2,146,301,4,354,2,0,1,239,9,298,14,3
80,1,170,4,2,2,2,1,3,283,1137,0,588,1,0,1,400,5,493,4,0
21,1,70,2,2,1,2,2,2,110,523,4,813,1,0,1,81,5,87,15,3
57,1,106,3,2,2,2,1,3,203,724,5,453,1,0,0,754,3,747,8,3
21,1,70,2,2,1,2,2,2,110,523,4,813,1,0,1,81,5,87,15,3
76,1,123,4,2,2,2,3,2,681,915,0,1381,0,0,0,905,0,1317,0,0
45,1,105,3,2,2,2,3,1,456,962,0,645,1,0,0,1177,0,453,4,0
37,1,105,3,2,1,2,3,3,260,603,2,902,0,0,1,924,0,185,2,0
49,1,79,2,2,1,2,3,3,133,269,5,461,1,0,0,413,5,413,7,3
68,1,125,4,2,2,2,3,2,76,456,3,580,1,0,1,296,6,296,4,0
53,1,89,2,2,1,2,3,1,113,291,1,663,1,0,0,886,1,275,3,0
65,1,131,3,2,2,2,1,3,113,291,1,663,1,0,0,886,1,275,3,0
49,1,109,3,2,2,2,1,3,264,584,1,861,1,0,1,1004,0,1318,0,0
32,1,127,3,2,1,2,2,2,6,341,3,516,2,0,1,641,3,187,8,3
43,1,100,2,2,2,2,3,2,331,1418,0,1105,0,0,1,482,2,364,3,0
75,1,117,3,2,2,2,3,2,136,1242,0,366,1,0,1,483,3,857,1,0
42,1,119,3,2,2,2,3,2,457,783,1,655,1,0,0,1091,0,563,5,0
50,1,131,3,2,2,2,2,3,202,584,2,708,1,0,1,474,5,474,3,0
53,1,117,3,2,1,2,3,3,230,873,1,1311,0,0,1,405,2,197,10,0
55,1,98,2,2,1,2,3,3,230,873,1,1311,0,0,1,405,2,197,10,0
60,1,125,3,2,2,2,3,1,331,1418,0,1105,0,0,1,482,2,364,3,0
62,1,130,3,2,2,2,1,2,113,291,1,663,1,0,0,886,1,275,3,0
58,1,103,3,2,2,2,3,3,136,1242,0,366,1,0,1,483,3,857,1,0
37,1,84,2,2,1,2,1,3,283,1137,0,588,1,0,1,400,5,493,4,0
76,1,123,4,2,2,2,3,2,681,915,0,1381,0,0,0,905,0,1317,0,0
70,1,114,3,2,1,2,3,1,681,915,0,1381,0,0,0,905,0,1317,0,0
60,1,120,3,2,2,2,3,2,331,1418,0,1105,0,0,1,482,2,364,3,0
55,1,89,2,2,1,2,3,2,113,291,1,663,1,0,0,886,1,275,3,0
42,1,126,3,2,2,2,3,3,422,778,2,834,1,0,0,1097,0,410,6,0
31,1,103,3,2,1,2,2,3,6,341,3,516,2,0,1,641,3,187,8,3
26,1,83,2,2,1,2,3,2,1,214,3,558,2,0,2,535,6,98,7,3
69,1,134,3,2,2,2,3,2,331,1418,0,1105,0,0,1,482,2,364,3,0
32,1,97,3,2,1,2,3,3,134,499,3,810,1,0,1,155,5,161,15,3
38,1,100,3,2,1,2,3,3,456,962,0,645,1,0,0,1177,0,453,4,0
49,1,91,2,2,1,2,3,2,76,456,3,580,1,0,1,296,6,296,4,0
25,1,54,2,1,1,2,3,1,300,814,1,498,1,0,0,926,0,592,6,3
40,1,98,2,2,1,2,2,2,331,1418,0,1105,0,0,1,482,2,364,3,0
53,1,117,3,2,2,2,3,3,230,873,1,1311,0,0,1,405,2,197,10,0
41,1,94,2,2,1,2,3,2,597,1066,0,795,1,0,0,1317,0,585,2,0
55,1,118,3,2,2,2,3,3,230,873,1,1311,0,0,1,405,2,197,10,0
52,1,129,3,2,2,2,3,2,331,1418,0,1105,0,0,1,482,2,364,3,0
45,1,105,3,2,1,2,3,2,134,499,3,810,1,0,1,155,5,161,15,3
75,1,122,4,2,1,2,3,2,681,915,0,1381,0,0,0,905,0,1317,0,0
52,1,109,3,2,2,2,3,2,456,962,0,645,1,0,0,1177,0,453,4,0
60,1,108,3,2,2,2,3,3,212,312,4,512,1,0,1,320,9,87,15,3
50,1,103,3,2,1,2,3,1,264,584,1,861,1,0,1,1004,0,1318,0,0
53,1,117,3,2,2,2,3,3,230,873,1,1311,0,0,1,405,2,197,10,0
45,1,105,3,2,1,2,3,2,134,499,3,810,1,0,1,155,5,161,15,3
52,1,109,3,2,2,2,3,2,456,962,0,645,1,0,0,1177,0,453,4,0
20,1,40,1,0,1,2,2,3,138,1239,0,913,0,0,1,787,1,434,3,0
40,1,110,4,2,2,2,2,1,30,479,4,140,1,0,2,91,6,366,13,3
25,1,70,2,2,1,2,3,1,11,460,3,158,1,0,2,109,6,384,12,3
25,1,57,1,1,1,2,2,1,230,873,1,1311,0,0,1,405,2,197,10,0
29,1,78,2,2,1,1,2,2,102,1233,0,772,1,0,1,253,6,224,5,0
68,1,118,3,2,2,1,3,1,331,1418,0,1105,0,0,1,482,2,364,3,0
21,1,50,1,1,1,2,3,3,76,456,3,580,1,0,1,296,6,296,4,0
39,1,90,2,2,1,2,1,1,264,584,1,861,1,0,1,1004,0,1318,0,0
39,1,82,2,2,1,2,2,2,681,915,0,1381,0,0,0,905,0,1317,0,0
50,1,90,2,2,1,2,3,2,556,807,1,836,1,0,0,1115,0,722,4,0
28,1,100,3,2,1,2,3,3,422,778,2,834,1,0,0,1097,0,410,6,0
55,1,80,2,2,1,2,3,3,133,269,5,461,1,0,0,413,5,413,7,3
65,1,126,3,2,2,2,3,1,597,1066,0,795,1,0,0,1317,0,585,2,0
39,1,122,3,2,2,2,3,3,14,496,2,620,1,0,1,388,6,329,4,0
37,1,90,2,2,1,2,3,3,597,1066,0,795,1,0,0,1317,0,585,2,0
75,1,122,4,2,2,2,3,1,681,915,0,1381,0,0,0,905,0,1317,0,0
85,1,117,3,2,2,2,3,2,203,724,5,453,1,0,0,754,3,747,8,3
23,1,73,2,2,1,2,3,1,115,193,3,537,2,0,2,514,6,168,8,3
25,1,48,1,1,1,2,3,2,124,282,7,346,2,0,1,316,7,34,11,3
45,1,105,3,2,2,2,3,1,456,962,0,645,1,0,0,1177,0,453,4,0
50,1,100,2,2,1,2,3,2,219,742,5,386,1,0,0,760,3,728,8,3
52,1,84,2,2,1,2,3,3,681,915,0,1381,0,0,0,905,0,1317,0,0
100,1,138,4,2,2,2,4,3,124,282,7,346,2,0,1,316,7,34,11,3
85,1,127,3,3,2,2,4,2,124,282,7,346,2,0,1,316,7,34,11,3
35,1,107,3,2,1,1,2,2,54,815,1,788,1,0,1,578,8,211,12,0
47,1,90,2,2,1,2,3,2,556,807,1,836,1,0,0,1115,0,722,4,0
47,1,89,2,2,1,2,1,3,113,291,1,663,1,0,0,886,1,275,3,0
20,1,82,2,2,1,2,3,2,202,584,2,708,1,0,1,474,5,474,3,0
30,1,53,1,1,1,2,3,3,300,814,1,498,1,0,0,926,0,592,6,3
66,1,119,3,2,2,2,3,3,136,1242,0,366,1,0,1,483,3,857,1,0
42,1,95,2,2,1,2,3,2,597,1066,0,795,1,0,0,1317,0,585,2,0
29,1,73,2,2,1,2,2,1,89,217,4,401,2,0,2,377,6,384,8,3
45,1,126,3,2,2,2,1,2,597,1066,0,795,1,0,0,1317,0,585,2,0
68,1,109,6,3,2,2,3,1,597,1066,0,795,1,0,0,1317,0,585,2,0
45,1,122,3,2,2,2,2,1,14,496,2,620,1,0,1,388,6,329,4,0
51,1,105,3,2,2,2,1,1,681,915,0,1381,0,0,0,905,0,1317,0,0
28,1,53,1,1,1,2,3,3,300,814,1,498,1,0,0,926,0,592,6,3
48,1,91,2,2,1,2,3,3,102,1233,0,772,1,0,1,253,6,224,5,0
53,1,89,3,2,1,2,3,1,136,1242,0,366,1,0,1,483,3,857,1,0
22,1,70,2,2,1,2,3,1,37,827,1,951,0,0,1,718,1,587,3,0
50,1,128,3,2,2,2,3,2,597,1066,0,795,1,0,0,1317,0,585,2,0
71,1,121,4,2,2,2,3,3,681,915,0,1381,0,0,0,905,0,1317,0,0
65,1,119,3,2,2,2,3,3,136,1242,0,366,1,0,1,483,3,857,1,0
54,1,128,3,2,2,2,3,2,221,1069,0,1015,0,0,1,579,5,291,10,0
30,1,90,2,1,1,2,3,1,54,950,0,923,0,0,2,631,6,345,12,0
62,1,118,3,2,2,2,4,2,212,312,4,512,1,0,1,320,9,87,15,3
63,1,128,3,2,2,2,3,2,219,742,5,386,1,0,0,760,3,728,8,3
48,1,80,2,2,1,2,3,3,133,269,5,461,1,0,0,413,5,413,7,3
56,1,114,3,2,2,2,3,3,138,1239,0,913,0,0,1,787,1,434,3,0
42,1,126,3,2,2,2,3,3,422,778,2,834,1,0,0,1097,0,410,6,0
100,1,130,4,2,2,2,3,1,203,724,5,453,1,0,0,754,3,747,8,3
55,1,80,2,2,1,2,3,3,133,269,5,461,1,0,0,413,5,413,7,3
56,1,118,3,2,1,2,2,2,230,873,1,1311,0,0,1,405,2,197,10,0
52,1,129,3,2,2,2,2,2,6,264,4,213,2,0,2,302,7,219,16,3
65,1,132,3,2,2,2,3,2,102,1233,0,772,1,0,1,253,6,224,5,0
66,1,149,4,2,2,2,3,2,138,1239,0,913,0,0,1,787,1,434,3,0
65,1,160,3,2,2,2,4,1,21,595,1,721,1,0,0,944,0,344,2,0
48,1,104,3,2,1,2,3,1,456,962,0,645,1,0,0,1177,0,453,4,0
24,1,48,1,1,1,2,3,2,124,282,7,346,2,0,1,316,7,34,11,3
110,1,120,5,2,2,2,3,1,681,915,0,1381,0,0,0,905,0,1317,0,0
52,1,75,2,2,1,2,3,3,283,1137,0,588,1,0,1,400,5,493,4,0
42,1,119,3,2,2,2,3,3,597,1066,0,795,1,0,0,1317,0,585,2,0
75,1,123,3,2,2,2,4,3,136,1242,0,366,1,0,1,483,3,857,1,0
65,1,160,3,2,2,2,4,1,21,595,1,721,1,0,0,944,0,344,2,0
24,1,48,1,1,1,2,3,2,124,282,7,346,2,0,1,316,7,34,11,3
42,1,119,3,2,2,2,3,3,597,1066,0,795,1,0,0,1317,0,585,2,0
110,1,120,5,2,2,2,3,1,681,915,0,1381,0,0,0,905,0,1317,0,0
45,1,96,3,2,1,2,3,3,89,217,4,401,2,0,2,377,6,384,8,3
53,1,98,2,2,1,2,3,3,230,873,1,1311,0,0,1,405,2,197,10,0
38,1,88,3,2,1,2,3,1,89,217,4,401,2,0,2,377,6,384,8,3
35,1,94,2,2,1,2,3,3,120,512,3,823,1,0,1,141,5,147,15,3
80,1,150,5,2,2,2,1,1,133,269,5,461,1,0,0,413,5,413,7,3
61,1,122,3,2,2,2,3,2,597,1066,0,795,1,0,0,1317,0,585,2,0
25,1,75,2,2,1,2,2,1,54,815,1,788,1,0,1,578,8,211,12,0
25,1,78,2,1,1,2,2,1,127,482,2,517,2,0,1,921,0,715,4,2
41,1,89,2,2,1,2,1,1,561,1158,0,808,1,0,1,360,4,360,8,0
30,1,91,3,1,1,2,2,1,100,6,3,642,2,0,1,1,9,192,15,3
32,1,78,2,2,1,1,2,3,121,660,1,1255,0,0,1,340,5,152,14,2
100,1,106,7,3,3,2,3,1,556,807,1,836,1,0,0,1115,0,722,4,0
48,1,94,2,2,1,2,1,1,133,269,5,461,1,0,0,413,5,413,7,3
78,1,124,3,2,2,2,4,1,113,291,1,663,1,0,0,886,1,275,3,0
52,1,122,3,2,2,2,3,2,597,1066,0,795,1,0,0,1317,0,585,2,0
75,1,136,3,2,2,2,2,1,202,584,2,708,1,0,1,474,5,474,3,0
50,1,123,3,2,2,2,3,3,89,217,4,401,2,0,2,377,6,384,8,3
65,1,137,3,2,2,2,3,2,331,1418,0,1105,0,0,1,482,2,364,3,0
41,1,97,2,2,1,2,3,2,456,962,0,645,1,0,0,1177,0,453,4,0
32,1,100,3,2,1,2,3,1,219,742,5,386,1,0,0,760,3,728,8,3
55,1,140,4,2,2,2,2,1,597,1066,0,795,1,0,0,1317,0,585,2,0
50,1,93,2,2,1,2,3,2,102,1233,0,772,1,0,1,253,6,224,5,0
25,1,80,2,2,1,2,2,1,251,475,3,587,1,0,0,794,1,444,6,3
75,1,148,4,2,2,2,3,1,136,1242,0,366,1,0,1,483,3,857,1,0
50,1,80,2,2,1,2,3,3,203,724,5,453,1,0,0,754,3,747,8,3
18,1,60,2,1,1,2,2,1,127,482,2,517,2,0,1,921,0,715,4,2
16,1,42,1,1,1,2,3,2,331,1418,0,1105,0,0,1,482,2,364,3,0
43,1,98,2,2,1,2,2,2,230,873,1,1311,0,0,1,405,2,197,10,0
46,1,100,3,2,1,2,3,3,202,584,2,708,1,0,1,474,5,474,3,0
28,1,80,2,2,1,2,3,3,597,1066,0,795,1,0,0,1317,0,585,2,0
47,1,87,2,2,1,2,3,3,681,915,0,1381,0,0,0,905,0,1317,0,0
65,1,148,4,2,2,2,3,2,102,1233,0,772,1,0,1,253,6,224,5,0
28,1,91,2,2,1,2,2,3,170,582,1,1104,0,0,1,433,5,190,14,3
24,1,83,3,2,1,2,2,1,202,584,2,708,1,0,1,474,5,474,3,0
50,1,89,2,2,1,2,2,3,113,291,1,663,1,0,0,886,1,275,3,0
61,1,118,4,2,2,2,3,1,113,291,1,663,1,0,0,886,1,275,3,0
50,1,96,2,2,1,2,3,1,124,282,7,346,2,0,1,316,7,34,11,3
20,1,74,2,2,1,2,2,1,202,584,2,708,1,0,1,474,5,474,3,0
53,1,86,2,2,1,2,3,1,113,291,1,663,1,0,0,886,1,275,3,0
48,1,102,3,2,1,2,3,1,556,807,1,836,1,0,0,1115,0,722,4,0
23,1,85,3,2,1,2,2,3,14,496,2,620,1,0,1,388,6,329,4,0
43,1,95,4,2,1,2,3,3,331,1418,0,1105,0,0,1,482,2,364,3,0
38,1,80,4,2,2,2,2,3,681,915,0,1381,0,0,0,905,0,1317,0,0
19,1,71,2,2,1,2,2,1,37,827,1,951,0,0,1,718,1,587,3,0
58,1,122,3,2,2,2,3,1,597,1066,0,795,1,0,0,1317,0,585,2,0
55,1,84,2,2,1,2,3,1,283,1137,0,588,1,0,1,400,5,493,4,0
33,1,83,2,2,1,2,2,1,121,660,1,1255,0,0,1,340,5,152,14,2
48,1,123,3,2,2,2,1,2,89,217,4,401,2,0,2,377,6,384,8,3
63,1,128,3,2,2,2,3,2,219,742,5,386,1,0,0,760,3,728,8,3
70,1,165,4,3,2,2,3,2,14,496,2,620,1,0,1,388,6,329,4,0
58,1,120,4,2,2,2,1,3,300,814,1,498,1,0,0,926,0,592,6,3
59,1,130,3,2,2,2,3,2,331,1418,0,1105,0,0,1,482,2,364,3,0
54,1,89,2,2,1,2,3,2,203,724,5,453,1,0,0,754,3,747,8,3
53,1,117,3,2,2,2,1,2,556,807,1,836,1,0,0,1115,0,722,4,0
42,1,90,2,2,1,2,3,2,221,1069,0,1015,0,0,1,579,5,291,10,0
60,1,182,4,2,2,2,3,1,110,173,7,297,2,0,1,222,7,18,11,3
45,1,106,3,2,1,2,3,1,202,584,2,708,1,0,1,474,5,474,3,0
48,1,125,3,2,2,2,3,1,246,1046,0,1268,0,0,0,686,1,414,10,0
47,1,99,2,2,1,2,3,2,331,1418,0,1105,0,0,1,482,2,364,3,0
60,1,112,3,3,2,2,3,1,212,312,4,512,1,0,1,320,9,87,15,3
48,1,106,3,2,2,2,3,1,306,835,1,628,1,0,0,842,1,732,4,0
80,1,131,4,2,2,2,3,3,113,291,1,663,1,0,0,886,1,275,3,0
37,1,95,2,2,1,2,3,1,597,1066,0,795,1,0,0,1317,0,585,2,0
48,1,120,4,2,2,2,3,1,412,666,1,250,1,0,0,473,1,136,3,0
47,1,92,2,2,1,2,1,2,133,269,5,461,1,0,0,413,5,413,7,3
52,1,139,4,2,2,2,1,2,138,1239,0,913,0,0,1,787,1,434,3,0
48,1,106,3,2,2,2,3,1,306,835,1,628,1,0,0,842,1,732,4,0
47,1,92,2,2,1,2,1,2,133,269,5,461,1,0,0,413,5,413,7,3
80,1,131,4,2,2,2,3,3,113,291,1,663,1,0,0,886,1,275,3,0
47,1,84,2,2,1,2,3,2,681,915,0,1381,0,0,0,905,0,1317,0,0
76,1,131,4,2,2,2,3,2,113,291,1,663,1,0,0,886,1,275,3,0
60,1,138,3,2,2,2,3,2,69,591,3,563,1,0,1,394,6,291,14,1
60,1,113,3,2,2,2,3,1,124,282,7,346,2,0,1,316,7,34,11,3
60,1,130,3,2,2,2,1,1,6,264,4,213,2,0,2,302,7,219,16,3
17,1,36,1,1,1,2,3,3,331,1418,0,1105,0,0,1,482,2,364,3,0
65,1,118,3,2,2,2,3,2,212,312,4,512,1,0,1,320,9,87,15,3
45,1,109,3,2,2,2,3,1,456,962,0,645,1,0,0,1177,0,453,4,0
20,1,55,3,2,1,2,2,1,279,1135,0,1236,0,0,1,391,1,391,1,0
19,1,65,2,2,1,2,2,3,127,482,2,517,2,0,1,921,0,715,4,2
18,1,68,3,1,1,2,2,2,251,475,3,587,1,0,0,794,1,444,6,3
51,1,98,3,2,1,2,3,2,212,312,4,512,1,0,1,320,9,87,15,3
53,1,89,2,2,1,2,3,1,113,291,1,663,1,0,0,886,1,275,3,0
25,1,75,2,2,1,2,2,3,202,651,1,953,0,0,1,335,5,314,14,2
18,1,46,1,1,1,2,3,1,138,1239,0,913,0,0,1,787,1,434,3,0
46,1,115,3,2,1,2,3,1,456,962,0,645,1,0,0,1177,0,453,4,0
40,1,83,2,2,1,2,1,3,681,915,0,1381,0,0,0,905,0,1317,0,0
65,1,166,3,2,2,2,2,2,170,582,1,1104,0,0,1,433,5,190,14,3
38,1,110,3,2,1,2,2,1,134,499,3,810,1,0,1,155,5,161,15,3
16,1,34,1,1,1,2,3,3,230,873,1,1311,0,0,1,405,2,197,10,0
34,1,107,3,2,1,2,2,1,202,584,2,708,1,0,1,474,5,474,3,0
56,1,115,3,2,2,2,1,3,113,291,1,663,1,0,0,886,1,275,3,0
29,1,51,2,1,1,2,2,2,681,915,0,1381,0,0,0,905,0,1317,0,0
53,1,117,3,2,2,2,1,2,556,807,1,836,1,0,0,1115,0,722,4,0
25,1,73,2,1,1,2,2,1,89,217,4,401,2,0,2,377,6,384,8,3
60,1,130,3,2,2,2,1,1,6,264,4,213,2,0,2,302,7,219,16,3
18,1,68,3,1,1,2,2,2,251,475,3,587,1,0,0,794,1,444,6,3
68,1,134,3,2,2,2,3,2,53,435,5,551,1,0,0,154,6,185,7,3
19,1,65,2,2,1,2,2,3,127,482,2,517,2,0,1,921,0,715,4,2
