zongjia,quwei,mianji,shi,ting,wei,chaoxiang,zhuangxiu,louceng,min_time_gongjiao,min_time_zhongxue,count_zhongxue,min_time_xiaoxue,count_xiaoxue,count_gaoxiao,count_yiyuan,min_time_jingdian,count_jingdian,min_time_kaifang,count_kaifang,count_xiuxian
850,2,50,1,1,1,2,2,3,185,164,4,644,2,5,0,437,4,335,3,0
1000,2,50,1,1,1,2,2,2,229,671,4,525,1,3,4,250,4,576,5,1
999,2,25,1,0,1,2,3,1,78,1027,0,1167,0,0,0,236,2,236,2,0
2800,2,110,2,2,1,2,3,2,140,797,1,970,0,0,1,489,3,489,2,0
1600,2,85,2,2,1,2,2,2,15,353,3,839,2,4,0,285,5,188,11,0
2000,2,58,1,1,1,2,3,2,78,1027,0,1167,0,0,0,236,2,236,2,0
700,2,30,1,1,1,2,2,1,140,311,3,98,4,1,1,319,10,691,6,1
3000,2,91,2,2,1,2,3,2,137,701,5,175,3,2,3,191,9,335,5,1
1400,2,38,1,1,1,2,3,2,78,1027,0,1167,0,0,0,236,2,236,2,0
1600,2,88,3,2,1,2,2,2,139,505,3,787,1,0,2,303,3,652,3,1
1400,2,75,2,2,1,2,2,1,229,671,4,525,1,3,4,250,4,576,5,1
1500,2,52,1,1,1,2,2,2,78,1027,0,1167,0,0,0,236,2,236,2,0
1000,2,35,1,1,1,2,2,3,120,856,1,1941,0,0,2,479,1,164,3,1
3300,2,105,3,2,1,2,3,3,309,573,2,623,1,1,4,545,5,410,6,1
2600,2,90,2,2,1,2,3,1,369,1026,0,1612,0,0,0,445,3,469,4,1
1500,2,80,2,2,1,2,2,3,55,531,5,733,4,4,5,373,7,38,8,1
1600,2,90,2,2,1,2,2,2,13,385,3,871,1,2,0,278,5,220,11,0
2100,2,120,3,2,2,2,3,2,178,1773,0,1614,0,0,1,798,1,1223,0,0
1300,2,50,1,1,1,2,3,2,229,671,4,525,1,3,4,250,4,576,5,1
1300,2,90,2,1,1,2,2,2,167,193,2,226,4,0,1,1001,0,693,4,1
1350,2,38,1,1,1,2,3,2,78,1027,0,1167,0,0,0,236,2,236,2,0
2200,2,108,3,2,1,2,3,2,225,257,3,405,3,4,1,599,5,463,4,0
2500,2,125,3,2,1,2,3,2,167,193,2,226,4,0,1,1001,0,693,4,1
600,2,25,1,0,1,1,3,2,309,573,2,623,1,1,4,545,5,410,6,1
800,2,35,1,1,1,2,3,1,225,257,3,405,3,4,1,599,5,463,4,0
3000,2,67,2,1,1,1,3,2,88,272,3,647,3,4,1,55,6,112,5,1
2400,2,107,3,2,1,2,2,2,309,573,2,623,1,1,4,545,5,410,6,1
1500,2,53,1,1,1,2,3,1,78,1027,0,1167,0,0,0,236,2,236,2,0
1620,2,58,2,2,1,2,3,2,140,311,3,98,4,1,1,319,10,691,6,1
2500,2,85,2,1,1,2,2,1,137,701,5,175,3,2,3,191,9,335,5,1
1400,2,75,2,1,1,2,2,1,229,671,4,525,1,3,4,250,4,576,5,1
1150,2,50,1,1,1,2,1,3,1,1,2,281,1,1,4,460,4,165,5,1
1000,2,70,3,2,1,2,3,2,403,290,3,411,2,3,4,862,1,666,4,0
800,2,32,1,1,1,2,2,1,13,385,3,871,1,2,0,278,5,220,11,0
2000,2,90,3,1,1,2,2,3,309,573,2,623,1,1,4,545,5,410,6,1
1600,2,88,3,2,1,1,3,2,139,505,3,787,1,0,2,303,3,652,3,1
700,2,32,1,1,1,2,2,3,140,311,3,98,4,1,1,319,10,691,6,1
1800,2,110,3,1,1,1,1,3,114,633,3,882,1,3,0,197,8,525,9,1
800,2,70,2,1,1,2,1,3,114,633,3,882,1,3,0,197,8,525,9,1
700,2,22,1,0,1,2,3,1,166,782,5,605,2,3,4,624,7,288,6,1
1700,2,88,2,1,1,2,2,2,140,311,3,98,4,1,1,319,10,691,6,1
1900,2,88,2,2,2,2,3,1,114,633,3,882,1,3,0,197,8,525,9,1
1600,2,90,3,2,1,2,2,3,140,311,3,98,4,1,1,319,10,691,6,1
950,2,24,1,1,1,2,3,1,167,193,2,226,4,0,1,1001,0,693,4,1
1300,2,70,2,2,1,2,3,3,225,257,3,405,3,4,1,599,5,463,4,0
850,2,55,1,1,1,2,1,3,172,819,2,1101,0,0,1,144,2,958,0,1
500,2,30,1,0,1,2,1,2,180,217,2,391,1,1,4,337,5,45,6,1
2000,2,52,1,1,1,2,2,3,410,815,2,427,3,0,1,238,9,134,17,3
1500,2,80,2,1,1,2,3,2,225,257,3,405,3,4,1,599,5,463,4,0
1100,2,70,2,2,1,2,2,1,403,290,3,411,2,3,4,862,1,666,4,0
1800,2,120,5,1,2,2,2,1,1,1,2,281,1,1,4,460,4,165,5,1
1500,2,37,1,1,1,2,3,2,78,1027,0,1167,0,0,0,236,2,236,2,0
750,2,30,1,0,1,2,3,2,78,1027,0,1167,0,0,0,236,2,236,2,0
1400,2,72,2,2,1,2,2,1,309,573,2,623,1,1,4,545,5,410,6,1
1450,2,85,2,1,1,2,3,2,96,260,4,0,4,1,1,253,12,550,8,1
1200,2,68,2,1,1,2,2,2,309,573,2,623,1,1,4,545,5,410,6,1
800,2,50,2,1,1,1,1,3,33,425,1,401,1,0,0,126,4,126,4,0
1600,2,103,3,2,1,2,2,2,15,89,4,574,3,5,1,238,5,181,5,1
550,2,20,1,1,1,2,1,1,140,311,3,98,4,1,1,319,10,691,6,1
1500,2,35,1,1,1,2,3,2,78,1027,0,1167,0,0,0,236,2,236,2,0
1180,2,25,1,1,1,2,1,3,172,819,2,1101,0,0,1,144,2,958,0,1
900,2,40,1,1,1,2,2,3,251,650,4,390,4,4,3,340,10,200,5,0
850,2,37,1,1,1,2,1,3,172,819,2,1101,0,0,1,144,2,958,0,1
400,2,16,2,1,1,2,2,1,1,1,2,281,1,1,4,460,4,165,5,1
1600,2,75,3,2,1,2,3,1,403,290,3,411,2,3,4,862,1,666,4,0
1200,2,73,2,1,1,2,3,1,225,257,3,405,3,4,1,599,5,463,4,0
1000,2,66,2,1,1,2,3,2,225,257,3,405,3,4,1,599,5,463,4,0
900,2,45,1,1,1,2,1,3,185,164,4,644,2,5,0,437,4,335,3,0
1400,2,68,2,1,1,2,2,2,309,573,2,623,1,1,4,545,5,410,6,1
450,2,25,1,1,0,2,1,1,204,443,3,301,3,0,1,182,11,557,7,1
750,2,60,2,1,1,1,2,3,204,443,3,301,3,0,1,182,11,557,7,1
850,2,90,1,1,1,2,2,1,251,650,4,390,4,4,3,340,10,200,5,0
2100,2,180,6,2,2,2,2,1,251,650,4,390,4,4,3,340,10,200,5,0
500,2,35,1,1,1,1,2,3,204,443,3,301,3,0,1,182,11,557,7,1
1500,2,90,3,1,1,2,2,1,204,443,3,301,3,0,1,182,11,557,7,1
800,2,35,1,1,1,1,3,1,204,443,3,301,3,0,1,182,11,557,7,1
2100,2,150,6,1,2,2,2,1,251,650,4,390,4,4,3,340,10,200,5,0
1400,2,60,2,1,1,2,2,1,204,443,3,301,3,0,1,182,11,557,7,1
1100,2,106,3,1,1,2,2,2,204,443,3,301,3,0,1,182,11,557,7,1
1200,2,60,2,1,1,1,3,1,204,443,3,301,3,0,1,182,11,557,7,1
500,2,15,1,1,1,2,2,1,204,443,3,301,3,0,1,182,11,557,7,1
500,2,25,1,0,1,2,3,1,251,650,4,390,4,4,3,340,10,200,5,0
1000,2,52,1,1,1,2,2,3,204,443,3,301,3,0,1,182,11,557,7,1
700,2,37,1,1,1,2,2,3,204,443,3,301,3,0,1,182,11,557,7,1
920,2,52,2,1,1,1,3,2,204,443,3,301,3,0,1,182,11,557,7,1
1500,2,101,3,2,1,2,1,1,204,443,3,301,3,0,1,182,11,557,7,1
1300,2,85,3,1,1,2,2,2,204,443,3,301,3,0,1,182,11,557,7,1
700,2,28,1,0,1,1,3,2,251,650,4,390,4,4,3,340,10,200,5,0
1500,2,70,2,2,1,2,2,2,204,443,3,301,3,0,1,182,11,557,7,1
1200,2,106,3,2,1,2,2,2,204,443,3,301,3,0,1,182,11,557,7,1
2000,2,89,2,2,1,2,3,2,232,885,1,1167,0,0,1,214,2,1024,0,1
1600,2,75,2,1,1,2,3,2,204,443,3,301,3,0,1,182,11,557,7,1
1500,2,90,3,1,1,2,2,2,204,443,3,301,3,0,1,182,11,557,7,1
1200,2,72,2,1,1,1,2,2,251,650,4,390,4,4,3,340,10,200,5,0
500,2,16,1,0,1,2,2,1,204,443,3,301,3,0,1,182,11,557,7,1
1000,2,55,2,2,1,2,2,1,204,443,3,301,3,0,1,182,11,557,7,1
1500,2,65,2,2,1,2,3,2,204,443,3,301,3,0,1,182,11,557,7,1
700,2,28,1,0,1,1,3,2,251,650,4,390,4,4,3,340,10,200,5,0
700,2,20,1,0,1,2,2,1,251,650,4,390,4,4,3,340,10,200,5,0
1200,2,60,2,2,1,2,2,1,204,443,3,301,3,0,1,182,11,557,7,1
800,2,30,1,0,1,2,2,2,251,650,4,390,4,4,3,340,10,200,5,0
750,2,30,1,0,1,2,3,2,251,650,4,390,4,4,3,340,10,200,5,0
1300,2,75,2,2,1,2,2,3,204,443,3,301,3,0,1,182,11,557,7,1
1888,2,80,2,1,1,2,3,2,410,815,2,427,3,0,1,238,9,134,17,3
1500,2,81,2,2,1,2,3,2,15,353,3,839,2,4,0,285,5,188,11,0
1400,2,60,2,1,1,2,2,1,204,443,3,301,3,0,1,182,11,557,7,1
800,2,120,1,0,1,2,3,2,51,190,4,150,4,0,2,399,15,513,7,1
1200,2,25,1,1,1,1,1,1,153,621,2,901,0,1,5,320,5,341,8,1
450,2,15,1,0,2,2,2,3,114,264,5,151,4,1,2,211,13,114,14,1
2000,2,110,2,2,2,2,3,2,271,928,0,1412,0,0,2,602,2,804,2,1
3000,2,100,3,2,1,2,3,1,271,928,0,1412,0,0,2,602,2,804,2,1
2800,2,137,4,2,2,2,3,3,271,928,0,1412,0,0,2,602,2,804,2,1
2000,2,110,2,2,1,2,3,2,271,928,0,1412,0,0,2,602,2,804,2,1
1450,2,89,2,2,1,2,3,3,86,338,3,991,0,0,3,693,2,183,3,1
1500,2,75,3,2,1,2,3,1,760,1393,0,1772,0,0,1,909,0,1004,0,0
3000,2,144,4,2,2,2,1,2,290,567,2,243,1,0,0,671,3,430,3,0
1500,2,63,2,2,1,1,3,1,327,1152,0,1183,0,0,1,343,2,763,1,0
1600,2,70,2,1,1,2,2,3,193,520,3,1090,0,0,5,606,2,397,4,2
2200,2,127,3,2,1,2,3,2,271,928,0,1412,0,0,2,602,2,804,2,1
2300,2,148,3,2,1,2,3,2,271,928,0,1412,0,0,2,602,2,804,2,1
1100,2,60,2,1,1,1,2,1,227,490,2,266,1,0,0,738,3,183,3,0
500,2,35,1,0,1,2,3,1,46,466,4,541,3,4,2,356,8,223,5,1
2500,2,94,2,2,2,2,3,3,170,299,3,225,3,1,1,19,11,567,8,1
500,2,16,1,0,1,2,3,3,265,464,3,233,3,1,1,141,8,502,5,1
900,2,30,1,1,1,1,3,2,389,374,4,854,1,4,0,431,4,329,4,0
1700,2,105,2,2,2,2,2,2,27,315,2,585,3,2,1,41,7,98,5,1
1700,2,100,2,2,1,2,3,1,27,315,2,585,3,2,1,41,7,98,5,1
2300,2,106,2,2,2,2,3,2,170,299,3,225,3,1,1,19,11,567,8,1
2000,2,97,2,2,1,2,3,3,170,299,3,225,3,1,1,19,11,567,8,1
2800,2,125,3,2,2,2,4,3,55,328,2,577,3,3,1,159,7,355,6,1
1600,2,99,3,1,2,2,3,3,84,632,4,372,3,4,4,505,11,182,6,1
1600,2,85,2,2,1,2,3,2,27,315,2,585,3,2,1,41,7,98,5,1
750,2,25,1,0,2,2,3,3,161,434,2,683,1,3,0,265,4,461,3,1
3000,2,135,3,2,2,2,3,2,161,434,2,683,1,3,0,265,4,461,3,1
2800,2,123,3,2,2,2,3,1,161,434,2,683,1,3,0,265,4,461,3,1
700,2,25,1,0,1,1,3,2,319,249,3,331,2,4,5,692,7,428,6,1
700,2,25,1,0,1,1,3,1,118,667,4,407,4,4,3,550,8,30,5,0
1200,2,60,2,1,1,2,2,2,319,249,3,331,2,4,5,692,7,428,6,1
1000,2,50,1,1,1,2,2,2,161,434,2,683,1,3,0,265,4,461,3,1
1900,2,98,2,2,2,2,3,3,170,299,3,225,3,1,1,19,11,567,8,1
850,2,20,1,0,1,2,3,1,46,466,4,541,3,4,2,356,8,223,5,1
1400,2,70,2,1,1,2,2,1,46,466,4,541,3,4,2,356,8,223,5,1
700,2,25,1,0,1,1,3,2,319,249,3,331,2,4,5,692,7,428,6,1
1600,2,67,2,1,1,2,3,2,161,434,2,683,1,3,0,265,4,461,3,1
1600,2,91,3,2,1,2,2,1,68,647,5,387,3,4,4,500,11,197,6,1
2400,2,115,2,2,2,2,3,2,170,299,3,225,3,1,1,19,11,567,8,1
500,2,18,1,0,1,2,3,1,319,249,3,331,2,4,5,692,7,428,6,1
2700,2,118,2,2,2,1,3,2,170,299,3,225,3,1,1,19,11,567,8,1
2600,2,115,3,2,2,2,3,2,170,299,3,225,3,1,1,19,11,567,8,1
600,2,18,1,0,1,2,2,1,84,632,4,372,3,4,4,505,11,182,6,1
2800,2,130,3,2,2,2,3,2,27,315,2,585,3,2,1,41,7,98,5,1
850,2,24,1,0,1,2,3,2,265,464,3,233,3,1,1,141,8,502,5,1
1888,2,80,2,1,1,2,3,2,410,815,2,427,3,0,1,238,9,134,17,3
1900,2,69,1,1,1,2,3,2,143,663,3,135,2,0,0,455,3,307,6,1
800,2,30,1,1,1,2,3,1,68,647,5,387,3,4,4,500,11,197,6,1
550,2,35,1,0,1,2,3,1,46,466,4,541,3,4,2,356,8,223,5,1
1000,2,30,1,1,1,2,1,1,55,328,2,577,3,3,1,159,7,355,6,1
1000,2,30,1,1,1,2,2,2,118,667,4,407,4,4,3,550,8,30,5,0
2800,2,125,3,2,2,2,3,2,55,328,2,577,3,3,1,159,7,355,6,1
900,2,30,1,0,1,2,3,1,118,667,4,407,4,4,3,550,8,30,5,0
700,2,28,1,0,1,1,3,2,319,249,3,331,2,4,5,692,7,428,6,1
9500,2,200,5,2,1,2,2,1,319,249,3,331,2,4,5,692,7,428,6,1
1600,2,90,2,2,1,2,3,1,27,315,2,585,3,2,1,41,7,98,5,1
1500,2,85,2,2,1,2,3,2,319,249,3,331,2,4,5,692,7,428,6,1
1500,2,60,3,2,2,2,3,2,116,227,4,204,3,2,1,253,8,500,5,1
500,2,20,1,0,1,2,2,3,265,464,3,233,3,1,1,141,8,502,5,1
1150,2,72,2,1,1,2,2,2,84,632,4,372,3,4,4,505,11,182,6,1
2200,2,90,2,2,1,2,3,2,170,299,3,225,3,1,1,19,11,567,8,1
600,2,25,1,0,1,1,3,2,265,464,3,233,3,1,1,141,8,502,5,1
600,2,25,1,0,1,1,3,2,265,464,3,233,3,1,1,141,8,502,5,1
600,2,20,1,0,1,2,2,1,46,466,4,541,3,4,2,356,8,223,5,1
2300,2,98,2,2,2,2,3,3,170,299,3,225,3,1,1,19,11,567,8,1
2300,2,111,3,2,1,1,3,1,84,632,4,372,3,4,4,505,11,182,6,1
500,2,16,1,1,1,2,2,2,319,249,3,331,2,4,5,692,7,428,6,1
2000,2,135,3,2,1,2,3,1,27,315,2,585,3,2,1,41,7,98,5,1
1000,2,40,1,1,1,2,2,3,161,434,2,683,1,3,0,265,4,461,3,1
1300,2,65,2,1,1,2,2,3,55,328,2,577,3,3,1,159,7,355,6,1
6000,2,288,3,2,1,2,3,2,170,299,3,225,3,1,1,19,11,567,8,1
1500,2,90,2,2,1,2,3,2,319,249,3,331,2,4,5,692,7,428,6,1
500,2,20,1,0,1,2,3,2,68,647,5,387,3,4,4,500,11,197,6,1
900,2,35,1,1,1,2,3,2,265,464,3,233,3,1,1,141,8,502,5,1
800,2,30,1,1,1,2,3,1,27,315,2,585,3,2,1,41,7,98,5,1
1150,2,50,1,1,1,2,2,3,84,632,4,372,3,4,4,505,11,182,6,1
3000,2,118,3,2,2,2,3,2,170,299,3,225,3,1,1,19,11,567,8,1
1100,2,65,2,1,1,2,1,3,46,466,4,541,3,4,2,356,8,223,5,1
1200,2,80,2,2,1,2,2,2,319,249,3,331,2,4,5,692,7,428,6,1
500,2,35,1,0,1,2,3,1,46,466,4,541,3,4,2,356,8,223,5,1
2800,2,130,3,2,2,2,3,2,27,315,2,585,3,2,1,41,7,98,5,1
900,2,62,2,1,1,2,1,3,46,466,4,541,3,4,2,356,8,223,5,1
1700,2,86,2,2,1,2,3,2,27,315,2,585,3,2,1,41,7,98,5,1
600,2,25,1,0,1,1,3,1,46,466,4,541,3,4,2,356,8,223,5,1
2200,2,80,3,1,1,2,3,2,170,299,3,225,3,1,1,19,11,567,8,1
2600,2,115,3,2,2,2,3,2,170,299,3,225,3,1,1,19,11,567,8,1
600,2,30,1,0,1,2,2,3,265,464,3,233,3,1,1,141,8,502,5,1
5000,2,208,3,2,2,2,3,2,170,299,3,225,3,1,1,19,11,567,8,1
1600,2,91,3,2,1,2,2,1,68,647,5,387,3,4,4,500,11,197,6,1
2800,2,126,3,2,2,2,3,3,161,434,2,683,1,3,0,265,4,461,3,1
1400,2,80,2,1,1,2,2,2,319,249,3,331,2,4,5,692,7,428,6,1
2900,2,123,3,2,2,2,3,2,46,466,4,541,3,4,2,356,8,223,5,1
2500,2,106,2,2,1,2,3,2,170,299,3,225,3,1,1,19,11,567,8,1
1700,2,90,2,2,1,2,3,2,84,632,4,372,3,4,4,505,11,182,6,1
1000,2,40,1,1,1,2,3,1,319,249,3,331,2,4,5,692,7,428,6,1
1700,2,105,2,2,2,2,2,2,27,315,2,585,3,2,1,41,7,98,5,1
600,2,20,1,1,1,2,3,1,68,647,5,387,3,4,4,500,11,197,6,1
850,2,20,1,0,1,2,3,1,46,466,4,541,3,4,2,356,8,223,5,1
2400,2,115,2,2,2,2,3,2,170,299,3,225,3,1,1,19,11,567,8,1
2000,2,97,2,2,1,2,3,3,170,299,3,225,3,1,1,19,11,567,8,1
2400,2,88,2,2,1,2,3,2,55,328,2,577,3,3,1,159,7,355,6,1
1000,2,50,1,1,1,2,2,2,161,434,2,683,1,3,0,265,4,461,3,1
1500,2,110,3,2,2,2,2,3,27,315,2,585,3,2,1,41,7,98,5,1
2800,2,125,3,2,2,2,4,3,55,328,2,577,3,3,1,159,7,355,6,1
1300,2,60,2,1,1,2,2,2,116,227,4,204,3,2,1,253,8,500,5,1
1700,2,95,2,2,1,2,3,2,27,315,2,585,3,2,1,41,7,98,5,1
2000,2,90,2,1,1,2,3,3,319,249,3,331,2,4,5,692,7,428,6,1
500,2,35,1,0,1,2,3,1,46,466,4,541,3,4,2,356,8,223,5,1
1500,2,67,3,2,1,2,3,2,116,227,4,204,3,2,1,253,8,500,5,1
1100,2,70,2,1,1,1,2,2,55,328,2,577,3,3,1,159,7,355,6,1
500,2,15,1,1,1,2,2,1,319,249,3,331,2,4,5,692,7,428,6,1
2300,2,98,2,2,2,2,3,3,170,299,3,225,3,1,1,19,11,567,8,1
1400,2,70,2,1,1,2,2,2,319,249,3,331,2,4,5,692,7,428,6,1
2000,2,108,3,2,2,2,3,1,271,928,0,1412,0,0,2,602,2,804,2,1
2000,2,84,2,2,1,2,3,3,271,928,0,1412,0,0,2,602,2,804,2,1
2200,2,127,3,2,1,2,3,2,271,928,0,1412,0,0,2,602,2,804,2,1
2100,2,102,3,2,1,2,3,1,271,928,0,1412,0,0,2,602,2,804,2,1
2200,2,128,3,2,2,2,3,1,271,928,0,1412,0,0,2,602,2,804,2,1
1400,2,70,2,2,1,2,3,2,118,667,4,407,4,4,3,550,8,30,5,0
900,2,60,2,1,1,2,2,3,319,249,3,331,2,4,5,692,7,428,6,1
3000,2,115,3,2,2,2,3,2,170,299,3,225,3,1,1,19,11,567,8,1
1000,2,62,3,1,1,2,2,1,68,647,5,387,3,4,4,500,11,197,6,1
1500,2,60,2,2,1,2,2,3,319,249,3,331,2,4,5,692,7,428,6,1
1550,2,82,3,2,1,2,2,2,319,249,3,331,2,4,5,692,7,428,6,1
800,2,30,1,1,1,2,2,2,251,650,4,390,4,4,3,340,10,200,5,0
1300,2,55,2,1,1,2,2,2,116,227,4,204,3,2,1,253,8,500,5,1
1000,2,45,2,2,2,1,2,1,118,667,4,407,4,4,3,550,8,30,5,0
1200,2,56,2,1,1,2,2,3,319,249,3,331,2,4,5,692,7,428,6,1
1600,2,97,2,2,1,2,2,1,84,632,4,372,3,4,4,505,11,182,6,1
1300,2,40,1,1,1,2,3,1,55,328,2,577,3,3,1,159,7,355,6,1
590,2,58,2,1,1,2,1,3,68,647,5,387,3,4,4,500,11,197,6,1
1300,2,56,2,1,1,2,2,1,319,249,3,331,2,4,5,692,7,428,6,1
2500,2,70,2,1,1,1,3,1,161,434,2,683,1,3,0,265,4,461,3,1
1100,2,65,2,1,1,2,1,3,46,466,4,541,3,4,2,356,8,223,5,1
1500,2,75,2,1,1,2,3,3,319,249,3,331,2,4,5,692,7,428,6,1
5000,2,139,3,2,2,2,4,2,180,217,2,391,1,1,4,337,5,45,6,1
2400,2,60,1,1,1,2,3,2,180,217,2,391,1,1,4,337,5,45,6,1
1800,2,85,2,2,1,1,3,1,271,298,2,162,1,0,4,727,4,321,5,1
1400,2,60,1,1,1,2,3,1,55,244,4,360,2,2,1,385,7,443,3,1
2100,2,115,3,2,2,2,3,2,292,949,0,1433,0,0,2,623,2,825,1,1
2700,2,115,3,2,2,2,3,2,272,482,5,560,2,4,5,590,4,256,7,1
5000,2,168,4,2,2,2,4,3,134,415,3,265,3,0,1,327,10,378,5,1
1800,2,35,1,0,1,2,3,2,291,381,2,555,1,1,4,406,4,287,5,1
2300,2,88,2,2,1,2,3,1,134,415,3,265,3,0,1,327,10,378,5,1
2500,2,111,3,2,1,2,3,2,45,731,6,471,3,4,4,584,10,281,6,1
3500,2,89,2,2,1,2,3,3,180,217,2,391,1,1,4,337,5,45,6,1
800,2,20,1,1,1,2,3,2,180,217,2,391,1,1,4,337,5,45,6,1
550,2,24,1,1,1,2,2,1,113,432,2,298,1,0,2,641,4,456,5,1
1200,2,55,1,1,1,2,3,1,171,253,2,393,1,0,3,605,4,170,5,1
2000,2,45,1,1,1,2,3,3,180,217,2,391,1,1,4,337,5,45,6,1
1400,2,100,3,2,1,2,3,3,187,744,1,819,1,0,5,567,1,457,5,2
3500,2,91,2,2,1,2,3,2,153,621,2,901,0,1,5,320,5,341,8,1
3000,2,72,1,1,1,2,3,2,180,217,2,391,1,1,4,337,5,45,6,1
2800,2,72,1,1,1,1,3,2,180,217,2,391,1,1,4,337,5,45,6,1
3600,2,90,2,2,1,2,4,2,134,415,3,265,3,0,1,327,10,378,5,1
2300,2,40,1,0,1,2,4,2,180,217,2,391,1,1,4,337,5,45,6,1
9000,2,180,3,1,1,2,2,3,180,217,2,391,1,1,4,337,5,45,6,1
1800,2,100,4,1,1,2,2,1,68,647,5,387,3,4,4,500,11,197,6,1
1200,2,25,1,0,1,2,3,3,301,391,2,565,1,1,4,416,4,297,5,1
4000,2,105,2,2,1,2,1,2,134,415,3,265,3,0,1,327,10,378,5,1
1600,2,56,2,2,1,2,3,2,178,916,0,1008,0,0,1,512,2,512,1,0
1500,2,130,3,2,1,2,3,1,187,744,1,819,1,0,5,567,1,457,5,2
1400,2,30,1,0,1,2,3,3,248,984,0,806,1,0,0,325,1,847,2,0
1650,2,35,1,1,1,2,2,2,153,621,2,901,0,1,5,320,5,341,8,1
1400,2,85,3,1,1,2,2,1,180,217,2,391,1,1,4,337,5,45,6,1
2100,2,90,2,2,1,2,3,2,272,482,5,560,2,4,5,590,4,256,7,1
2600,2,90,2,2,1,2,3,2,153,621,2,901,0,1,5,320,5,341,8,1
2800,2,90,2,2,1,2,3,2,153,621,2,901,0,1,5,320,5,341,8,1
1300,2,65,2,2,1,2,2,2,271,298,2,162,1,0,4,727,4,321,5,1
1800,2,56,1,1,1,2,2,2,172,386,2,526,1,0,1,738,4,304,4,1
2500,2,309,2,1,1,2,3,2,153,621,2,901,0,1,5,320,5,341,8,1
4800,2,180,4,2,2,2,3,1,172,386,2,526,1,0,1,738,4,304,4,1
2500,2,130,3,2,2,1,3,3,55,244,4,360,2,2,1,385,7,443,3,1
2500,2,90,2,2,1,2,3,1,248,984,0,806,1,0,0,325,1,847,2,0
4500,2,132,3,2,2,2,4,2,153,621,2,901,0,1,5,320,5,341,8,1
2399,2,135,3,2,2,2,3,2,292,949,0,1433,0,0,2,623,2,825,1,1
2600,2,102,2,1,1,2,3,1,248,984,0,806,1,0,0,325,1,847,2,0
900,2,40,1,1,1,2,3,1,55,244,4,360,2,2,1,385,7,443,3,1
1200,2,52,1,1,1,2,3,1,171,253,2,393,1,0,3,605,4,170,5,1
1900,2,90,2,2,1,2,3,2,171,253,2,393,1,0,3,605,4,170,5,1
3200,2,118,3,2,2,2,3,3,291,381,2,555,1,1,4,406,4,287,5,1
56000,2,1600,5,2,5,2,3,3,180,217,2,391,1,1,4,337,5,45,6,1
1300,2,45,2,1,1,2,3,3,51,190,4,150,4,0,2,399,15,513,7,1
2500,2,95,2,2,1,2,3,2,153,621,2,901,0,1,5,320,5,341,8,1
3600,2,150,4,2,2,2,3,3,271,298,2,162,1,0,4,727,4,321,5,1
2700,2,96,2,2,1,2,3,3,272,482,5,560,2,4,5,590,4,256,7,1
3500,2,72,1,1,1,2,3,2,180,217,2,391,1,1,4,337,5,45,6,1
2300,2,88,2,2,2,2,3,3,272,482,5,560,2,4,5,590,4,256,7,1
3300,2,122,3,2,2,2,3,3,291,381,2,555,1,1,4,406,4,287,5,1
3200,2,95,2,2,1,2,3,3,153,621,2,901,0,1,5,320,5,341,8,1
1200,2,45,1,1,1,2,3,2,248,984,0,806,1,0,0,325,1,847,2,0
3999,2,90,3,2,1,2,3,2,180,217,2,391,1,1,4,337,5,45,6,1
2600,2,92,2,2,1,1,3,3,272,482,5,560,2,4,5,590,4,256,7,1
1000,2,65,2,1,1,1,2,2,271,298,2,162,1,0,4,727,4,321,5,1
2500,2,85,2,2,1,1,2,1,153,621,2,901,0,1,5,320,5,341,8,1
4000,2,139,3,2,2,2,3,3,153,621,2,901,0,1,5,320,5,341,8,1
2500,2,103,2,1,1,2,3,2,153,621,2,901,0,1,5,320,5,341,8,1
24000,2,600,5,2,1,2,3,2,180,217,2,391,1,1,4,337,5,45,6,1
2000,2,52,1,1,1,2,3,3,180,217,2,391,1,1,4,337,5,45,6,1
1500,2,75,3,2,1,2,3,1,760,1393,0,1772,0,0,1,909,0,1004,0,0
9000,2,180,1,1,1,2,3,2,180,217,2,391,1,1,4,337,5,45,6,1
1000,2,45,2,1,1,2,2,3,271,298,2,162,1,0,4,727,4,321,5,1
2300,2,54,1,1,1,1,3,2,180,217,2,391,1,1,4,337,5,45,6,1
2100,2,66,1,0,1,1,1,3,180,217,2,391,1,1,4,337,5,45,6,1
5500,2,168,4,2,2,2,4,2,153,621,2,901,0,1,5,320,5,341,8,1
1800,2,94,2,2,1,2,3,2,271,298,2,162,1,0,4,727,4,321,5,1
2500,2,103,2,1,1,2,2,1,153,621,2,901,0,1,5,320,5,341,8,1
3000,2,125,3,2,2,2,3,3,291,381,2,555,1,1,4,406,4,287,5,1
2000,2,40,1,1,1,2,3,2,180,217,2,391,1,1,4,337,5,45,6,1
950,2,22,1,0,1,2,3,3,248,984,0,806,1,0,0,325,1,847,2,0
2600,2,101,2,2,1,2,3,1,248,984,0,806,1,0,0,325,1,847,2,0
4800,2,180,4,2,2,2,3,2,172,386,2,526,1,0,1,738,4,304,4,1
1000,2,40,1,0,1,1,3,2,172,386,2,526,1,0,1,738,4,304,4,1
28000,2,475,1,1,1,2,3,3,180,217,2,391,1,1,4,337,5,45,6,1
3200,2,90,2,2,1,2,3,2,153,621,2,901,0,1,5,320,5,341,8,1
