chengshi,yijiquyu,fangzu,mianji,huxing,chaoxiang,zhuangxiu,louceng,min_time_gongjiao,min_time_zhongxue,count_zhongxue,min_time_xiaoxue,count_xiaoxue,count_gaoxiao,count_yiyuan,min_time_jingdian,count_jingdian,min_time_kaifang,count_kaifang,count_xiuxian
宜昌,东山,1999,50㎡,1室1厅1卫,南北,精装修,高层/共28层,164,1088,0,838,1,0,1,175,3,263,5,1
宜昌,东山,1500,51㎡,1室1厅1卫,南北,精装修,中层/共30层,164,1088,0,838,1,0,1,175,3,263,5,1
宜昌,东山,3500,151㎡,4室3厅2卫,南,精装修,低层/共12层,172,534,2,394,1,0,1,335,2,338,6,1
宜昌,东山,1800,50㎡,1室1厅1卫,南,精装修,中层/共32层,184,639,2,499,1,0,1,210,2,184,7,1
宜昌,东山,2000,60㎡,1室1厅1卫,南,精装修,中层/共23层,184,639,2,499,1,0,1,210,2,184,7,1
宜昌,东山,2000,80㎡,1室1厅1卫,南,精装修,高层/共23层,184,639,2,499,1,0,1,210,2,184,7,1
宜昌,东山,1400,96㎡,2室1厅1卫,南,精装修,低层/共7层,289,538,2,256,1,0,1,556,3,287,5,0
宜昌,东山,1600,100㎡,2室2厅1卫,南,精装修,共5层,172,534,2,394,1,0,1,335,2,338,6,1
宜昌,东山,2700,130㎡,3室2厅2卫,东,简单装修,高层/共12层,260,1016,0,1028,0,0,1,660,1,539,5,1
宜昌,东山,999,80㎡,3室1厅1卫,南北,精装修,高层/共9层,252,539,2,399,1,2,1,632,1,494,6,1
宜昌,东山,1200,50.72㎡,1室1厅1卫,北,精装修,中层/共22层,164,1088,0,838,1,0,1,175,3,263,5,1
宜昌,东山,1300,52㎡,1室1厅1卫,东,简单装修,中层/共35层,164,1088,0,838,1,0,1,175,3,263,5,1
宜昌,东山,1300,40.66㎡,1室1厅1卫,南北,精装修,高层/共22层,164,1088,0,838,1,0,1,175,3,263,5,1
宜昌,东山,2300,89㎡,2室2厅1卫,南,精装修,中层/共32层,170,900,2,760,1,0,1,267,2,219,6,1
宜昌,东山,2500,140㎡,3室2厅2卫,南北,精装修,中层/共11层,260,1016,0,1028,0,0,1,660,1,539,5,1
宜昌,东山,1600,75㎡,1室1厅1卫,南北,精装修,中层/共7层,196,355,2,615,1,0,1,837,2,328,3,0
宜昌,东山,2100,106㎡,2室2厅2卫,南,精装修,高层/共21层,184,639,2,499,1,0,1,210,2,184,7,1
宜昌,东山,1799,50㎡,1室1厅1卫,南北,豪华装修,低层/共30层,164,1088,0,838,1,0,1,175,3,263,5,1
宜昌,东山,1500,80㎡,2室2厅1卫,南北,精装修,低层/共6层,301,1222,0,1105,0,0,1,707,1,633,5,1
宜昌,东山,1300,70㎡,2室1厅1卫,南,简单装修,低层/共9层,252,539,2,399,1,2,1,632,1,494,6,1
宜昌,东山,1800,80㎡,1室1厅1卫,南,精装修,低层/共23层,184,639,2,499,1,0,1,210,2,184,7,1
宜昌,东山,1600,52㎡,1室1厅1卫,南北,精装修,高层/共30层,164,1088,0,838,1,0,1,175,3,263,5,1
宜昌,东山,1500,71㎡,2室2厅1卫,南北,精装修,中层/共16层,40,1629,0,1204,0,0,0,628,1,903,0,0
宜昌,东山,1400,40.66㎡,1室1厅1卫,南北,精装修,中层/共28层,164,1088,0,838,1,0,1,175,3,263,5,1
宜昌,东山,1500,40㎡,1室1厅1卫,南北,精装修,高层/共28层,164,1088,0,838,1,0,1,175,3,263,5,1
宜昌,东山,1800,95㎡,2室2厅1卫,南,精装修,中层/共7层,289,538,2,256,1,0,1,556,3,287,5,0
宜昌,东山,3500,151㎡,4室3厅2卫,南,精装修,低层/共12层,172,534,2,394,1,0,1,335,2,338,6,1
宜昌,东山,2000,52㎡,1室1厅1卫,南北,精装修,高层/共28层,164,1088,0,838,1,0,1,175,3,263,5,1
宜昌,东山,3200,120㎡,3室2厅1卫,南北,精装修,中层/共18层,177,464,2,324,1,0,1,444,2,418,5,1
宜昌,东山,1100,34㎡,1室1厅1卫,南北,精装修,低层/共6层,365,745,2,605,1,0,1,600,1,604,5,1
宜昌,东山,2200,114㎡,3室2厅1卫,南,简单装修,中层/共8层,86,738,2,598,1,0,1,302,2,276,7,1
宜昌,东山,1800,50㎡,1室1厅1卫,南,精装修,中层/共28层,184,639,2,499,1,0,1,210,2,184,7,1
宜昌,东山,2000,46㎡,1室1厅1卫,南,精装修,高层/共32层,164,1088,0,838,1,0,1,175,3,263,5,1
宜昌,东山,1800,52㎡,1室1厅1卫,南,精装修,低层/共23层,184,639,2,499,1,0,1,210,2,184,7,1
宜昌,东山,1800,78㎡,1室2厅2卫,东,精装修,高层/共23层,184,639,2,499,1,0,1,210,2,184,7,1
宜昌,东山,700,22㎡,1室0厅1卫,东,精装修,中层/共7层,289,538,2,256,1,0,1,556,3,287,5,0
宜昌,东山,1800,94㎡,2室2厅1卫,南北,精装修,中层/共19层,40,1629,0,1204,0,0,0,628,1,903,0,0
宜昌,东山,1600,80㎡,2室2厅1卫,南,简单装修,低层/共8层,365,745,2,605,1,0,1,600,1,604,5,1
宜昌,东山,1600,50㎡,1室1厅1卫,南,精装修,高层/共32层,164,1088,0,838,1,0,1,175,3,263,5,1
宜昌,东山,1600,88㎡,3室2厅1卫,南北,简单装修,中层/共7层,301,1222,0,1105,0,0,1,707,1,633,5,1
宜昌,东山,2000,45㎡,1室1厅1卫,南,精装修,高层/共22层,164,1088,0,838,1,0,1,175,3,263,5,1
宜昌,东山,2200,46㎡,1室1厅1卫,东南,豪华装修,高层/共27层,164,1088,0,838,1,0,1,175,3,263,5,1
宜昌,东山,1700,120㎡,1室2厅2卫,南北,精装修,高层/共22层,184,639,2,499,1,0,1,210,2,184,7,1
宜昌,东山,2200,110㎡,3室2厅1卫,南,精装修,低层/共8层,86,738,2,598,1,0,1,302,2,276,7,1
宜昌,东山,1800,43㎡,1室2厅2卫,南北,精装修,高层/共23层,184,639,2,499,1,0,1,210,2,184,7,1
宜昌,东山,1200,65㎡,2室1厅1卫,东,简单装修,低层/共7层,379,852,2,712,1,0,1,344,3,6,5,1
宜昌,东山,2200,83.09㎡,2室1厅2卫,东南,精装修,低层/共22层,184,639,2,499,1,0,1,210,2,184,7,1
宜昌,东山,2000,98㎡,2室2厅2卫,南北,精装修,中层/共22层,164,1088,0,838,1,0,1,175,3,263,5,1
宜昌,东山,1500,144㎡,1室1厅1卫,南,精装修,中层/共28层,164,1088,0,838,1,0,1,175,3,263,5,1
宜昌,东山,900,30㎡,1室1厅1卫,南北,精装修,低层/共7层,121,857,2,717,1,0,1,501,1,475,6,1
宜昌,东山,1700,80㎡,2室2厅1卫,南北,精装修,中层/共8层,86,738,2,598,1,0,1,302,2,276,7,1
宜昌,东山,1700,88㎡,2室2厅1卫,南北,精装修,中层/共8层,365,745,2,605,1,0,1,600,1,604,5,1
宜昌,东山,1300,50.72㎡,1室1厅1卫,南北,精装修,高层/共22层,164,1088,0,838,1,0,1,175,3,263,5,1
宜昌,东山,2000,46㎡,1室1厅1卫,东南,豪华装修,高层/共27层,164,1088,0,838,1,0,1,175,3,263,5,1
宜昌,东山,2000,95㎡,2室1厅2卫,东,精装修,高层/共24层,184,639,2,499,1,0,1,210,2,184,7,1
宜昌,东山,1700,90㎡,2室2厅1卫,南北,精装修,中层/共8层,86,738,2,598,1,0,1,302,2,276,7,1
宜昌,东山,1500,50.72㎡,1室1厅1卫,南北,精装修,低层/共22层,164,1088,0,838,1,0,1,175,3,263,5,1
宜昌,东山,1500,100㎡,2室2厅1卫,南北,精装修,低层/共6层,289,538,2,256,1,0,1,556,3,287,5,0
宜昌,东山,1100,50㎡,2室1厅1卫,南北,精装修,共1层,289,538,2,256,1,0,1,556,3,287,5,0
宜昌,东山,1600,90㎡,2室1厅1卫,南,精装修,高层/共7层,196,355,2,615,1,0,1,837,2,328,3,0
宜昌,东山,1300,45㎡,1室1厅1卫,南北,精装修,高层/共25层,164,1088,0,838,1,0,1,175,3,263,5,1
宜昌,东山,2000,80㎡,2室1厅2卫,南,精装修,中层/共23层,184,639,2,499,1,0,1,210,2,184,7,1
宜昌,东山,2000,80㎡,1室1厅1卫,南,精装修,高层/共23层,184,639,2,499,1,0,1,210,2,184,7,1
宜昌,东山,2400,112㎡,3室2厅2卫,南,精装修,高层/共7层,114,868,1,956,0,0,1,677,1,291,6,1
宜昌,东山,1500,48㎡,1室1厅1卫,南,精装修,中层/共27层,164,1088,0,838,1,0,1,175,3,263,5,1
宜昌,东山,1200,40.66㎡,1室1厅1卫,南北,精装修,高层/共22层,164,1088,0,838,1,0,1,175,3,263,5,1
宜昌,东山,1200,51㎡,1室1厅1卫,南,精装修,高层/共28层,164,1088,0,838,1,0,1,175,3,263,5,1
宜昌,东山,1200,42㎡,1室1厅1卫,东,精装修,中层/共28层,289,538,2,256,1,0,1,556,3,287,5,0
宜昌,东山,1800,51㎡,1室1厅1卫,南北,精装修,低层/共27层,164,1088,0,838,1,0,1,175,3,263,5,1
宜昌,东山,2200,120㎡,2室2厅1卫,南,精装修,低层/共22层,184,639,2,499,1,0,1,210,2,184,7,1
宜昌,东山,1500,50㎡,1室1厅1卫,南北,精装修,中层/共22层,184,639,2,499,1,0,1,210,2,184,7,1
宜昌,东山,1500,78㎡,2室2厅1卫,南,精装修,中层/共7层,86,738,2,598,1,0,1,302,2,276,7,1
宜昌,东山,1600,60㎡,2室1厅1卫,南北,精装修,高层/共7层,196,355,2,615,1,0,1,837,2,328,3,0
宜昌,东山,1650,48㎡,1室1厅1卫,南北,豪华装修,高层/共27层,164,1088,0,838,1,0,1,175,3,263,5,1
宜昌,东山,2000,100㎡,2室2厅2卫,南,精装修,中层/共8层,165,452,2,312,1,1,1,636,1,332,6,1
宜昌,东山,1980,60㎡,1室1厅1卫,南,精装修,中层/共28层,184,639,2,499,1,0,1,210,2,184,7,1
宜昌,东山,1200,65㎡,2室1厅1卫,东南,简单装修,低层/共7层,379,852,2,712,1,0,1,344,3,6,5,1
宜昌,东山,1800,45㎡,1室2厅2卫,南北,精装修,低层/共32层,184,639,2,499,1,0,1,210,2,184,7,1
宜昌,东山,2600,160㎡,3室2厅2卫,北,精装修,高层/共26层,184,639,2,499,1,0,1,210,2,184,7,1
宜昌,东山,1700,45㎡,1室1厅1卫,东南,精装修,高层/共25层,164,1088,0,838,1,0,1,175,3,263,5,1
宜昌,东山,1800,47㎡,1室1厅1卫,南,精装修,高层/共28层,164,1088,0,838,1,0,1,175,3,263,5,1
宜昌,东山,1600,51㎡,1室1厅1卫,南北,精装修,高层/共27层,164,1088,0,838,1,0,1,175,3,263,5,1
宜昌,东山,1600,50.72㎡,2室2厅2卫,南北,精装修,低层/共22层,164,1088,0,838,1,0,1,175,3,263,5,1
宜昌,东山,1500,65㎡,2室1厅1卫,南,简单装修,高层/共6层,379,852,2,712,1,0,1,344,3,6,5,1
宜昌,东山,1500,65㎡,2室1厅1卫,南,简单装修,高层/共6层,379,852,2,712,1,0,1,344,3,6,5,1
宜昌,东山,2000,60㎡,1室1厅1卫,南,精装修,中层/共23层,184,639,2,499,1,0,1,210,2,184,7,1
宜昌,东山,2000,135㎡,3室2厅2卫,南北,精装修,低层/共8层,289,538,2,256,1,0,1,556,3,287,5,0
宜昌,东山,600,20㎡,1室0厅1卫,南,精装修,中层/共6层,289,538,2,256,1,0,1,556,3,287,5,0
宜昌,东山,650,25㎡,1室0厅1卫,南,精装修,中层/共8层,289,538,2,256,1,0,1,556,3,287,5,0
宜昌,东山,1800,50㎡,1室1厅1卫,南,精装修,高层/共28层,164,1088,0,838,1,0,1,175,3,263,5,1
宜昌,东山,1500,45㎡,1室1厅1卫,南北,精装修,高层/共28层,164,1088,0,838,1,0,1,175,3,263,5,1
宜昌,东山,900,42㎡,1室0厅1卫,南北,精装修,低层/共6层,165,452,2,312,1,1,1,636,1,332,6,1
宜昌,东山,2000,43㎡,2室1厅2卫,东,暂无信息,中层/共20层,184,639,2,499,1,0,1,210,2,184,7,1
宜昌,东山,2200,83㎡,3室2厅1卫,南,精装修,低层/共28层,184,639,2,499,1,0,1,210,2,184,7,1
宜昌,东山,2100,123㎡,3室2厅2卫,南,精装修,中层/共8层,379,852,2,712,1,0,1,344,3,6,5,1
宜昌,东山,1500,51㎡,1室1厅1卫,南,精装修,高层/共29层,164,1088,0,838,1,0,1,175,3,263,5,1
宜昌,东山,1400,80㎡,2室1厅1卫,南,精装修,高层/共9层,289,538,2,256,1,0,1,556,3,287,5,0
宜昌,东山,1500,40㎡,1室1厅1卫,南,精装修,高层/共32层,164,1088,0,838,1,0,1,175,3,263,5,1
宜昌,东山,1700,108㎡,2室2厅2卫,南北,精装修,中层/共33层,184,639,2,499,1,0,1,210,2,184,7,1
宜昌,东山,1800,80㎡,1室1厅2卫,南,精装修,中层/共30层,184,639,2,499,1,0,1,210,2,184,7,1
宜昌,东山,2500,80㎡,2室2厅2卫,南,精装修,低层/共27层,170,900,2,760,1,0,1,267,2,219,6,1
宜昌,东山,3800,100㎡,3室2厅1卫,南,精装修,中层/共28层,170,900,2,760,1,0,1,267,2,219,6,1
宜昌,东山,2400,99㎡,2室2厅1卫,南北,精装修,高层/共12层,170,900,2,760,1,0,1,267,2,219,6,1
宜昌,东山,2000,50㎡,2室1厅1卫,南,精装修,中层/共23层,184,639,2,499,1,0,1,210,2,184,7,1
宜昌,东山,1800,50㎡,1室1厅1卫,南,精装修,中层/共19层,184,639,2,499,1,0,1,210,2,184,7,1
宜昌,东山,1350,65㎡,2室1厅1卫,东南,简单装修,中层/共7层,289,538,2,256,1,0,1,556,3,287,5,0
宜昌,东山,999,100㎡,3室2厅1卫,南北,简单装修,高层/共7层,140,380,4,410,2,0,1,415,7,386,10,3
宜昌,东山,1600,90㎡,2室2厅1卫,南,精装修,中层/共7层,196,355,2,615,1,0,1,837,2,328,3,0
宜昌,东山,1400,40㎡,1室1厅1卫,东南,精装修,中层/共27层,164,1088,0,838,1,0,1,175,3,263,5,1
宜昌,东山,1599,55㎡,1室1厅1卫,南北,精装修,中层/共28层,164,1088,0,838,1,0,1,175,3,263,5,1
宜昌,东山,650,28㎡,1室0厅1卫,南,精装修,中层/共7层,289,538,2,256,1,0,1,556,3,287,5,0
宜昌,东山,1700,50㎡,1室1厅1卫,南北,精装修,高层/共28层,164,1088,0,838,1,0,1,175,3,263,5,1
宜昌,东山,1600,50.72㎡,2室2厅2卫,南北,精装修,低层/共22层,164,1088,0,838,1,0,1,175,3,263,5,1
宜昌,东山,2000,75㎡,1室1厅1卫,南,精装修,低层/共23层,184,639,2,499,1,0,1,210,2,184,7,1
宜昌,东山,2200,110㎡,2室1厅1卫,南,精装修,中层/共22层,184,639,2,499,1,0,1,210,2,184,7,1
宜昌,东山,750,25㎡,1室0厅1卫,南北,精装修,中层/共7层,289,538,2,256,1,0,1,556,3,287,5,0
宜昌,东山,500,25㎡,1室0厅1卫,东,精装修,中层/共7层,196,355,2,615,1,0,1,837,2,328,3,0
宜昌,东山,600,20㎡,1室0厅1卫,南,精装修,中层/共7层,289,538,2,256,1,0,1,556,3,287,5,0
宜昌,东山,1600,216㎡,1室1厅1卫,西南,精装修,中层/共28层,164,1088,0,838,1,0,1,175,3,263,5,1
宜昌,东山,1400,46㎡,1室1厅1卫,南,精装修,中层/共29层,164,1088,0,838,1,0,1,175,3,263,5,1
宜昌,东山,1400,40.33㎡,1室1厅1卫,南,精装修,中层/共25层,164,1088,0,838,1,0,1,175,3,263,5,1
宜昌,东山,900,25㎡,1室1厅1卫,东西,暂无信息,共2层,196,355,2,615,1,0,1,837,2,328,3,0
宜昌,东山,1800,90㎡,2室2厅2卫,南北,精装修,低层/共22层,184,639,2,499,1,0,1,210,2,184,7,1
宜昌,东山,1600,50.72㎡,1室1厅1卫,南,精装修,中层/共78层,164,1088,0,838,1,0,1,175,3,263,5,1
宜昌,东山,1500,50㎡,1室1厅1卫,南,精装修,高层/共28层,164,1088,0,838,1,0,1,175,3,263,5,1
宜昌,东山,2400,125㎡,2室2厅2卫,南北,精装修,高层/共30层,184,639,2,499,1,0,1,210,2,184,7,1
宜昌,东山,1500,75㎡,2室1厅1卫,南北,精装修,高层/共6层,379,852,2,712,1,0,1,344,3,6,5,1
宜昌,东山,1500,80㎡,2室2厅1卫,南北,精装修,高层/共8层,365,745,2,605,1,0,1,600,1,604,5,1
宜昌,东山,1500,78㎡,2室1厅2卫,南北,精装修,中层/共23层,164,1088,0,838,1,0,1,175,3,263,5,1
宜昌,东山,1600,80㎡,2室2厅1卫,东,精装修,高层/共8层,86,738,2,598,1,0,1,302,2,276,7,1
宜昌,东山,1500,70㎡,2室1厅1卫,南北,精装修,中层/共7层,289,538,2,256,1,0,1,556,3,287,5,0
宜昌,东山,750,30㎡,1室0厅1卫,南,精装修,高层/共13层,172,534,2,394,1,0,1,335,2,338,6,1
宜昌,东山,1500,50.72㎡,1室1厅1卫,南北,精装修,高层/共22层,164,1088,0,838,1,0,1,175,3,263,5,1
宜昌,东山,3000,180㎡,3室3厅3卫,南,精装修,中层/共11层,72,849,2,700,1,0,1,302,2,276,6,1
宜昌,东山,3000,143㎡,3室3厅2卫,南,精装修,低层/共7层,418,697,1,776,1,0,0,938,0,136,6,1
宜昌,东山,1800,45㎡,1室1厅1卫,南,精装修,中层/共32层,184,639,2,499,1,0,1,210,2,184,7,1
宜昌,东山,500,25㎡,1室0厅1卫,东,精装修,中层/共7层,196,355,2,615,1,0,1,837,2,328,3,0
宜昌,东山,1600,50㎡,1室1厅1卫,南,简单装修,高层/共28层,164,1088,0,838,1,0,1,175,3,263,5,1
宜昌,东山,1650,85㎡,2室2厅1卫,南北,精装修,中层/共18层,40,1629,0,1204,0,0,0,628,1,903,0,0
宜昌,东山,1600,75㎡,1室1厅1卫,南北,精装修,中层/共7层,196,355,2,615,1,0,1,837,2,328,3,0
宜昌,东山,1800,80㎡,1室1厅2卫,南,精装修,中层/共30层,184,639,2,499,1,0,1,210,2,184,7,1
宜昌,东山,1600,45㎡,1室1厅1卫,南北,精装修,中层/共28层,164,1088,0,838,1,0,1,175,3,263,5,1
宜昌,东山,1800,76㎡,1室1厅2卫,南,精装修,高层/共22层,184,639,2,499,1,0,1,210,2,184,7,1
宜昌,东山,1900,51㎡,1室1厅1卫,南,精装修,高层/共27层,164,1088,0,838,1,0,1,175,3,263,5,1
宜昌,东山,500,25㎡,1室0厅1卫,东,精装修,中层/共7层,196,355,2,615,1,0,1,837,2,328,3,0
宜昌,东山,2300,100㎡,2室2厅1卫,南,精装修,中层/共23层,184,639,2,499,1,0,1,210,2,184,7,1
宜昌,东山,2700,130㎡,3室2厅2卫,南,精装修,高层/共12层,260,1016,0,1028,0,0,1,660,1,539,5,1
宜昌,东山,2000,135㎡,3室2厅2卫,南北,精装修,低层/共8层,289,538,2,256,1,0,1,556,3,287,5,0
宜昌,东山,1800,102㎡,2室2厅1卫,南北,简单装修,低层/共7层,140,380,4,410,2,0,1,415,7,386,10,3
宜昌,东山,700,35㎡,1室1厅1卫,南,精装修,高层/共7层,418,697,1,776,1,0,0,938,0,136,6,1
宜昌,东山,1600,70㎡,2室2厅1卫,南,精装修,中层/共7层,289,538,2,256,1,0,1,556,3,287,5,0
宜昌,东山,1800,106㎡,3室2厅2卫,南北,精装修,低层/共7层,289,538,2,256,1,0,1,556,3,287,5,0
宜昌,东山,2000,80㎡,2室2厅2卫,南北,精装修,中层/共28层,184,639,2,499,1,0,1,210,2,184,7,1
宜昌,东山,2000,75㎡,1室1厅1卫,南,精装修,低层/共23层,184,639,2,499,1,0,1,210,2,184,7,1
宜昌,东山,1600,51㎡,1室1厅1卫,南北,精装修,中层/共27层,164,1088,0,838,1,0,1,175,3,263,5,1
宜昌,东山,650,30㎡,1室0厅1卫,南,精装修,高层/共7层,418,697,1,776,1,0,0,938,0,136,6,1
宜昌,东山,2400,110㎡,3室2厅1卫,南北,精装修,高层/共8层,86,738,2,598,1,0,1,302,2,276,7,1
宜昌,东山,600,20㎡,1室0厅1卫,南北,精装修,高层/共6层,289,538,2,256,1,0,1,556,3,287,5,0
宜昌,东山,1500,43㎡,1室1厅1卫,南北,精装修,低层/共27层,164,1088,0,838,1,0,1,175,3,263,5,1
宜昌,东山,2600,143㎡,3室3厅2卫,南北,精装修,低层/共7层,418,697,1,776,1,0,0,938,0,136,6,1
宜昌,东山,2000,46㎡,1室1厅1卫,南北,豪华装修,低层/共27层,164,1088,0,838,1,0,1,175,3,263,5,1
宜昌,东山,1500,65㎡,2室1厅1卫,南,简单装修,高层/共6层,379,852,2,712,1,0,1,344,3,6,5,1
宜昌,东山,1600,75㎡,2室2厅1卫,南,精装修,中层/共8层,86,738,2,598,1,0,1,302,2,276,7,1
宜昌,东山,1300,96㎡,2室2厅1卫,南北,精装修,低层/共7层,289,538,2,256,1,0,1,556,3,287,5,0
宜昌,东山,1300,62㎡,2室1厅1卫,南北,精装修,中层/共7层,289,538,2,256,1,0,1,556,3,287,5,0
宜昌,东山,1500,43㎡,1室1厅1卫,南北,精装修,低层/共27层,164,1088,0,838,1,0,1,175,3,263,5,1
宜昌,东山,2000,55㎡,2室1厅1卫,南北,精装修,低层/共29层,184,639,2,499,1,0,1,210,2,184,7,1
宜昌,东山,1700,100㎡,2室2厅2卫,南,精装修,中层/共25层,164,1088,0,838,1,0,1,175,3,263,5,1
宜昌,东山,1700,79㎡,2室1厅1卫,南,精装修,中层/共8层,365,745,2,605,1,0,1,600,1,604,5,1
宜昌,东山,700,35㎡,2室0厅1卫,西北,精装修,高层/共6层,289,538,2,256,1,0,1,556,3,287,5,0
宜昌,东山,1800,70.5㎡,2室2厅1卫,南,精装修,高层/共8层,252,539,2,399,1,2,1,632,1,494,6,1
宜昌,东山,1500,97㎡,2室1厅1卫,南,精装修,高层/共8层,136,844,2,716,1,0,1,507,1,481,4,1
宜昌,东山,2400,112㎡,3室2厅2卫,南,精装修,高层/共7层,114,868,1,956,0,0,1,677,1,291,6,1
宜昌,东山,2500,143㎡,3室2厅2卫,南,精装修,中层/共11层,177,464,2,324,1,0,1,444,2,418,5,1
宜昌,东山,1550,78㎡,2室1厅1卫,东,暂无信息,中层/共16层,40,1629,0,1204,0,0,0,628,1,903,0,0
宜昌,东山,1300,50㎡,1室1厅1卫,南北,精装修,低层/共6层,289,538,2,256,1,0,1,556,3,287,5,0
宜昌,东山,1650,70㎡,2室2厅1卫,南,精装修,中层/共18层,40,1629,0,1204,0,0,0,628,1,903,0,0
宜昌,东山,2100,125㎡,4室2厅2卫,南,精装修,中层/共6层,418,697,1,776,1,0,0,938,0,136,6,1
宜昌,东山,2200,91㎡,2室2厅1卫,南,精装修,低层/共7层,172,534,2,394,1,0,1,335,2,338,6,1
宜昌,东山,1600,93㎡,2室1厅1卫,东,简单装修,中层/共7层,172,534,2,394,1,0,1,335,2,338,6,1
宜昌,东山,900,72㎡,3室1厅1卫,南,简单装修,高层/共9层,252,539,2,399,1,2,1,632,1,494,6,1
宜昌,东山,2000,95㎡,3室2厅1卫,东南,精装修,高层/共16层,40,1629,0,1204,0,0,0,628,1,903,0,0
宜昌,东山,2900,125㎡,3室2厅2卫,南北,精装修,低层/共13层,177,464,2,324,1,0,1,444,2,418,5,1
宜昌,东山,1800,50㎡,1室1厅1卫,南,精装修,中层/共32层,184,639,2,499,1,0,1,210,2,184,7,1
宜昌,东山,2000,43㎡,2室1厅1卫,南,暂无信息,中层/共22层,289,538,2,256,1,0,1,556,3,287,5,0
宜昌,东山,750,20㎡,1室1厅1卫,南,精装修,中层/共7层,170,900,2,760,1,0,1,267,2,219,6,1
宜昌,东山,1600,90㎡,2室2厅1卫,南北,精装修,低层/共6层,289,538,2,256,1,0,1,556,3,287,5,0
宜昌,东山,1800,80㎡,2室2厅1卫,南北,精装修,中层/共6层,289,538,2,256,1,0,1,556,3,287,5,0
宜昌,东山,1600,50.72㎡,1室1厅1卫,南北,精装修,高层/共29层,164,1088,0,838,1,0,1,175,3,263,5,1
宜昌,东山,900,42㎡,1室0厅1卫,南北,精装修,高层/共6层,165,452,2,312,1,1,1,636,1,332,6,1
宜昌,东山,2000,50㎡,2室2厅2卫,南,精装修,中层/共25层,184,639,2,499,1,0,1,210,2,184,7,1
宜昌,东山,1600,55㎡,1室1厅1卫,西南,精装修,中层/共28层,164,1088,0,838,1,0,1,175,3,263,5,1
宜昌,东山,1200,40.66㎡,1室1厅1卫,南北,精装修,高层/共22层,164,1088,0,838,1,0,1,175,3,263,5,1
宜昌,东山,1700,50㎡,1室1厅1卫,南北,精装修,高层/共28层,164,1088,0,838,1,0,1,175,3,263,5,1
宜昌,东山,1100,35㎡,1室1厅1卫,南北,精装修,低层/共7层,365,745,2,605,1,0,1,600,1,604,5,1
宜昌,东山,1600,90㎡,2室2厅1卫,南北,精装修,低层/共6层,289,538,2,256,1,0,1,556,3,287,5,0
宜昌,东山,1600,90㎡,2室2厅1卫,南北,精装修,高层/共7层,196,355,2,615,1,0,1,837,2,328,3,0
宜昌,东山,1700,80㎡,2室2厅1卫,东南,精装修,低层/共32层,164,1088,0,838,1,0,1,175,3,263,5,1
宜昌,东山,2000,80㎡,2室2厅2卫,南北,精装修,低层/共22层,184,639,2,499,1,0,1,210,2,184,7,1
宜昌,东山,2400,120㎡,3室2厅1卫,南北,精装修,高层/共8层,86,738,2,598,1,0,1,302,2,276,7,1
宜昌,东山,1600,107㎡,2室2厅2卫,南北,精装修,中层/共8层,289,538,2,256,1,0,1,556,3,287,5,0
宜昌,东山,2600,145㎡,4室2厅2卫,南北,精装修,高层/共6层,121,857,2,717,1,0,1,501,1,475,6,1
宜昌,东山,1600,51㎡,1室1厅1卫,南,精装修,中层/共28层,164,1088,0,838,1,0,1,175,3,263,5,1
宜昌,东山,1799,50㎡,1室1厅1卫,南北,豪华装修,低层/共30层,164,1088,0,838,1,0,1,175,3,263,5,1
宜昌,东山,1600,97㎡,3室2厅1卫,南北,精装修,高层/共9层,289,538,2,256,1,0,1,556,3,287,5,0
宜昌,东山,1700,90㎡,2室2厅1卫,南北,精装修,低层/共6层,289,538,2,256,1,0,1,556,3,287,5,0
宜昌,东山,2000,45㎡,2室1厅2卫,南,精装修,高层/共10层,184,639,2,499,1,0,1,210,2,184,7,1
宜昌,东山,1200,30㎡,1室1厅1卫,南,简单装修,中层/共26层,164,1088,0,838,1,0,1,175,3,263,5,1
宜昌,东山,1500,41㎡,1室1厅1卫,南北,精装修,中层/共26层,164,1088,0,838,1,0,1,175,3,263,5,1
宜昌,东山,1000,15㎡,1室0厅1卫,南北,简单装修,高层/共30层,170,900,2,760,1,0,1,267,2,219,6,1
宜昌,东山,1400,96㎡,2室1厅1卫,南,精装修,低层/共7层,289,538,2,256,1,0,1,556,3,287,5,0
宜昌,东山,1600,41㎡,1室0厅1卫,南,精装修,高层/共28层,164,1088,0,838,1,0,1,175,3,263,5,1
宜昌,东山,1400,84㎡,2室2厅1卫,南北,精装修,低层/共7层,289,538,2,256,1,0,1,556,3,287,5,0
宜昌,东山,1700,45㎡,1室1厅1卫,西南,精装修,高层/共31层,164,1088,0,838,1,0,1,175,3,263,5,1
